Blog Titles,Blog Content
রোজায় মুখের যত্নে করণীয়," ,এক মাস রোজা পালনের জন্য সুস্থ থাকা সবচেয়ে জরুরি। কারণ যে কোনো ধরনের অসুস্থতা দেখা দিলে তা রোজা পালনে অসুবিধা সৃষ্টি করবে।,রোজায় শরীরের অন্য অঙ্গের যত্ন নেয়ার পাশাপাশি নিতে হবে মুখের যত্নও। মুখের যত্ন সঠিকভাবে না নিলে দাঁতব্যথা, মাড়ি দিয়ে রক্ত পড়া, মুখের আলসার বা ঘা দেখা দিতে পারে।,রোজায় দিনের বেশিরভাগ সময় পানি পান থেকে বিরত থাকার কারণে মুখে লালা নিঃসরণ কমে যায়। লালা বিশেষ এক উপাদান, যেটি আমাদের মুখকে পরিষ্কার রাখে, জীবাণুমুক্ত রাখতে সাহায্য করে, মুখকে পিচ্ছিল রাখে; যাতে কথা বলতে, খাদ্যগ্রহণ ও মুখ নাড়াতে মুখের মধ্যকার নরম অংশে কোনো ঘর্ষণ না লাগে।,মুখের লালা কমে গেলে জীবাণুর সংক্রমণ বেড়ে যেতে পারে, দাঁতে গর্ত, মাড়ির রোগ এবং বিভিন্ন মাইক্রোআলসার থেকে মুখে জ্বালাপোড়া হতে পারে।, ,কী করবেন?,১. ইফতার থেকে সেহরি– পর্যাপ্ত পানি পান করতে হবে। তরল খাবার বেশি খেতে হবে। মৌসুমি ফল, ফলের জুস ও ইসবগুলের ভুসি খেতে হবে।,২. সারাদিন মুখ অলস থাকে বলে জীবাণুরা সক্রিয় হয়। ইফতারে আমরা চিনির শরবত, জিলাপি ও বিভিন্ন চিনির তৈরি খাবার বেশি খাই, যা দাঁতের গর্ত তৈরিতে কাজ করে। তাই এ সময় চিনিযুক্ত খাবার অতিরিক্ত না খাওয়াই ভালো।,৩. অতিরিক্ত ভাজাপোড়া খাবার খেলে গ্যাস্ট্রিক বা এসিডিটি বেড়ে যেতে পারে। ফলে পেটের অ্যাসিড ঢেকুরের সঙ্গে মুখে এসে দাঁতের ক্ষতি করতে পারে। তাই এসব খাবার বেশি না খেয়ে ফলমূল, শাকসবজি ও আঁশযুক্ত খাবার তালিকায় রাখতে হবে।,৪. মুখ পরিষ্কারে অনীহা করবেন না। সেহরি খাওয়ার পর সঠিক নিয়মে দাঁত পরিষ্কার করুন। যাদের মুখ অতিরিক্ত শুষ্ক থাকে কিংবা ডায়াবেটিস রোগীর জীবাণুনাশক মাউথওয়াশ ব্যবহার অতিজরুরি।,৫. রোজার সময় যে বিব্রতকর মুখের গন্ধ হয়, সেটি রোধ করতে নিয়ম মেনে দাঁত পরিষ্কার করতে হবে।,৬. কেউ ডায়াবেটিস, ব্লাড প্রেশার, লিভারের রোগ, এসিডিটিসহ অন্যান্য রোগে আক্রান্ত থাকলে চিকিৎসকের পরামর্শে ওষুধের নতুন সময় বুঝে নিতে হবে।,৭. রোজার সময় মুখে কোনো ধরনের সমস্যা হলে চিকিৎসকের পরামর্শ নিন।, ,লেখক : ডেন্টাল সার্জন, রাজ ডেন্টাল সেন্টার ও রাজ ডেন্টাল ওয়ার্ল্ড।,"
ভুল করে খেলে কী রোজা ভাঙে,"পবিত্র রমজান মাস শুরু হয়েছে। এ মাসে রোজাদাররা সূর্যোদয় থেকে সূর্যাস্ত পর্যন্ত কিছুই মুখে দেন না। মহান আল্লাহর সন্তুষ্টির জন্য পানাহার থেকে বিরত থাকা ও বেশি সময় ধরে প্রার্থনার ভেতর দিয়ে মুসলমানরা এ মাসে নতুন করে আত্মশুদ্ধি অর্জনের চেষ্টা করেন।,আপাতদৃষ্টিতে রোজা সহজ সরল একটি ধর্মীয় আচরণের বিষয়। তবে এটি নিয়ে বেশ কিছু ভুল ধারণা বিদ্যমান, যেগুলো নিয়ে মুসলিমদের মধ্যে মতভেদ রয়েছে।,রোজা নিয়ে ৫টি সাধারণ ভুল ধারণা তুলে ধরা হলো– 
ব্রিটেনে অ্যাডভান্সড (অগ্রসর) ইসলামী বিজ্ঞান ও শরিয়া আইনের ছাত্র সাব্বির হাসান তার ধর্মীয় জ্ঞান প্রয়োগ করে এগুলোর বিশ্লেষণ করেছেন–,দাঁত ব্রাশ করলে রোজা ভেঙে যায়
 ,অনেক মানুষ মনে করেন পেস্ট দিয়ে দাঁত ব্রাশ করলে রোজা ভেঙে যায়। কিন্তু ইসলামী চিন্তাবিদরা বলেন, দাঁত ব্রাশ করলে রোজা ভাঙে না।
সাব্বির হাসান বলেন, সবচেয়ে ভালো পরামর্শ অল্প পরিমাণ পেস্ট নিন। মিন্টের গন্ধ কম এ রকম পেস্ট ব্যবহার করুন। এ ছাড়া গাছের সরু ডাল থেকে তৈরি মিসওয়াক বা দাঁতন ব্যবহার করা যেতে পারে। ,মুখের লালা পেটে ঢুকলে রোজা থাকে না,সাব্বির হাসান বলছেন, ‘মুখের লালা পেটে ঢুকলে কোনো অসুবিধা নেই। নিজের লালা গলাধঃকরণ করা খুব স্বাভাবিক একটি শারীরিক প্রক্রিয়া, এতে অবশ্যই রোজা ভাঙে না।’,ভুল করে খেয়ে ফেললে রোজা ভাঙবে না
 ,আপনি যদি ভুলে কিছু খেয়ে ফেলেন, তা হলেও আপনার রোজা বৈধ থাকবে। তবে বোঝার সঙ্গে সঙ্গে খাওয়া বন্ধ করে দিতে হবে। 
তবে নামাজের আগে ওজুর সময় যদি আপনি অনিচ্ছাকৃতভাবে পানি খেয়ে ফেলেন, তা হলে রোজা ভেঙে যাবে। কারণ এই ভুল এড়ানো সম্ভব।
সাব্বির হাসান বলেন, ‘এ কারণে রোজা রেখে ওজু করার সময় গারগল না করতে পরামর্শ দেয়া হয়। শুধু কুলি করে পানি ফেলে দিন।’,অসুস্থ থাকলে রোজা রাখা আবশ্যিক নয়,মুসলিম কাউন্সিল অব ব্রিটেন (এমসিবি) আন্তর্জাতিক গ্লুকোমা সমিতির সঙ্গে যৌথ একটি বিবৃতি দিয়ে বলেছে- রোজা রেখেও কিছু ওষুধ ব্যবহার করা যাবে। যেমন চোখের ড্রপ। ,এমসিবি বলেছে, চোখের ড্রপ, কানের ড্রপ বা ইনজেকশনে রোজা ভাঙবে না।,তবে যেসব ওষুধ মুখে দিয়ে খেতে হয়, সেগুলো নিষিদ্ধ। সেহরির আগে এবং ইফতারির পর তা খেতে হবে।,হাসান বলেন, ‘প্রথম কথা আপনি যদি অসুস্থ থাকেন, তা হলে ভাবতে হবে আপনি রোজা আদৌ রাখবেন কিনা? কারণ কোরআনে পরিষ্কার বলা আছে, আপনি চিকিৎসকের পরামর্শ মতো চলুন। ,যে কোনো পরিস্থিতিতেই রোজা রাখতে হবে,অসুস্থ, অন্তঃসত্ত্বা, দুর্বল, ভ্রমণকারীর জন্য রোজা আবশ্যিক নয়। ইসলামে শুধু প্রাপ্তবয়স্ক (সাধারণত ১৫ বছর) এবং সুস্থ ব্যক্তির রোজা ফরজ বা আবশ্যিক করা হয়েছে।,তথ্যসূত্র: বিবিসি বাংলা,"
"সর্দি-কাশিতে ভুগছেন, খেয়ে দেখুন বেসন শিরা","করোনাভাইরাস সংক্রমণের এই সময়ে সর্দি-কাশি, বুকে শ্লেষ্মা বা কফ জমার সমস্যায় ভোগেন অনেকে। আর দীর্ঘদিন ঠাণ্ডার সমস্যা থাকলে বুকে শ্লেষ্মা বা কফ জমে সংক্রমণ ছড়িয়ে পড়তে পারে শ্বাসযন্ত্রে। ,সর্দি-কাশির সমস্যার প্রতিকারে একটি অত্যন্ত কার্যকরী উপাদান হলো বেসন। বেসন দিয়ে তৈরি সুস্বাদু একটি খাবার বা আয়ুর্বেদিক পথ্য রয়েছে, যা সর্দি-কাশি, ঠাণ্ডা লাগার সমস্যা নিরাময়ে খুবই কার্যকরী।,সর্দি-কাশির সমস্যায় ঘরেই তৈরি করতে পারেন বেসন শিরা। আসুন জেনে নিই কীভাবে তৈরি করবেন বেসন শিরা।,উপকরণ
 ,বেসন ছাড়াও এতে থাকে সামান্য ঘি, হলুদ গুঁড়ো, দুধ, গোলমরিচ গুঁড়ো আর গুড়। ,প্রণালি
 ,একটি পাত্রে কয়েক ৩-৪ চামচ ঘি গরম করে নিয়ে তাতে ধীরে ধীরে ভালো করে নেড়েচেড়ে বেসন ভেজে নিন। বেসনের রঙ গাড় হলুদ হয়ে এলে এতে দুধ দিয়ে ফের নাড়তে থাকুন। মিনিট পাঁচেক পর হলুদ আর গোলমরিচ গুঁড়ো দিয়ে ভালো করে নেড়েচেড়ে মেশাতে থাকুন। ,সবশেষে এর মধ্যে আন্দাজ মতো গুড় দিয়ে ৫-৭ মিনিট নেড়েচেড়ে আঁচ থেকে নামিয়ে নিন। স্বাদ বাড়াতে আঁচ থেকে নামিয়ে বেসন শিরার ওপর থেকে সামান্য বাদামও ছড়িয়ে দিতে পারেন। গরম থাকতে থাকতেই খেয়ে নিন বেসন শিরা।,"
ঘরেই তৈরি করুন বেসন,"রোজায় ইফতারের জন্য বেগুনি, ডিমচপ, আলুচপসহ বিভিন্ন ধরনের খাবার তৈরি করা হয়ে থাকে। এসব খাবার তৈরিতে বেসন ব্যবহার করা হয়। 
বেসন সাধারণত আমরা বাজার থেকে কিনে থাকি। তবে এসব বেসন খুব একটা স্বাস্থ্যসম্মত হয় না। তাই আপনি চাইলে ঘরেই তৈরি করতে পারেন বেসন। 
 
আসুন জেনে নিই কীভাবে বেসন তৈরি করবেন-,বুটের ডাল ভালো করে ধুয়ে পুরোপুরি শুকিয়ে নিয়ে প্যানে মাঝারি আঁচে সময় নিয়ে ভাজুন। প্রায় ১৫ মিনিট ভাজার পর একটা মুখে দিয়ে দেখুন। যদি সহজেই ভেঙে যায় তবে চুলা থেকে নামিয়ে ফেলুন।  ,এবার ভাজা ডাল নামিয়ে ঠাণ্ডা করুন। ব্লেন্ডারে অল্প অল্প ডাল দিয়ে ব্লেন্ড করে চালনি দিয়ে ছেঁকে বাকি অংশ আবার ব্লেন্ডারে দিয়ে দিন। 
ছেঁকে নেয়া অংশ মুখবন্ধ বয়ামে সংরক্ষণ করুন। স্বাভাবিক তাপমাত্রায় এই বেসন তিন মাস পর্যন্ত ভালো থাকে।,,"
বয়সের ছাপ দূর করার ঘরোয়া উপায়,"বয়স বাড়ার সঙ্গে পাল্লা দিয়ে বাড়ে বলিরেখা। তবে প্রাকৃতিক উপাদানের সাহায্যে বয়সের এই ধরনের ছাপ ধীর করা যায়। এর জন্য আপনাকে খুব বেশি কষ্ট করতে হবে না। রান্নায় ঘরেই রয়েছে এমন কিছু উপাদান, যা দিয়ে ত্বকের যত্ন নিতে পারেন। ,ত্বকবিষয়ক একটি ওয়েবসাইটে প্রকাশিত প্রতিবেদন থেকে বয়সের ছাপ ধীর করার কয়েকটি পন্থা জানানো হলো। ,ডিম ও লেবুর রস
 ,বয়সের সঙ্গে ত্বক ঝুলে যাওয়া ও দাগ পড়ার সমস্যা দেখা দিলে ডিম ও লেবুর প্যাক ব্যবহার করতে পারেন। ,একটা ডিম ভেঙে তার সাদা অংশ ও লেবুর রস মিশিয়ে প্যাক তৈরি করুন। তুলার বলের সাহায্যে প্যাকটা ত্বকে মেখে ২০ মিনিট অপেক্ষা করুন। শুকিয়ে এলে পরিষ্কার পানি দিয়ে মুখ ধুয়ে নিন।
ডিমে থাকা প্রোটিন ত্বকে টান টান ভাব আনে এবং লেবুর রস ত্বকের ছোপ দাগ কমায়।,চিনি ও মধু,চিনি প্রাকৃতিক এক্সফলিয়েটর হিসেবে কাজ করে এবং মৃত ও শুষ্ক কোষ দূর করে।,এক টেবিল-চামচ চিনির সঙ্গে এক টেবিল-চামচ মধু মিশিয়ে মিশ্রণ তৈরি করে আলতভাবে মুখে ব্যবহার করুন। ১০ মিনিট অপেক্ষা করে পানি দিয়ে ধুয়ে ফেলুন। চিনি মৃত কোষ দূর করে এবং মধু লোমকূপের ময়লা দূর করতে সাহায্য করে।,কলা ও জলপাইয়ের তেল,বলিরেখা দূর করতে চাইলে এই প্যাক ব্যবহার করতে পারেন। একটা কলা চটকে এতে এক চা-চামচ জলপাইয়ের তেল মেশান। প্যাকটটি মুখে মেখে ১৫ মিনিট অপেক্ষা করে ধুয়ে ফেলুন।,কলায় রয়েছে পটাশিয়াম, জিঙ্ক, ভিটামিন এ, বি, সি ও ই। নয়া ত্বকের বলিরেখা দূর করতে সাহায্য করে। অন্যদিকে জলপাইয়ের তেল প্রাকৃতিকভাবে আর্দ্র রাখে ত্বক। ,"
রাজধানীতে ভ্রাম্যমাণ ডাকঘর চালু,"করোনাভাইরাসের এই সংকটের সময়ে রাজধানীবাসীর দোরগোড়ায় ডাকসেবা পৌঁছে দিতে ভ্রাম্যমাণ ডাকঘর চালু হয়েছে।,এ ছাড়া রাজশাহী ও খুলনা মেট্রোপলিটন শহরেও দুটি ভ্রাম্যমাণ ডাকঘর চালু করা হবে বলে জানিয়েছে ডাক ও টেলিযোগাযোগ বিভাগ। পর্যায়ক্রমে দেশব্যাপী ভ্রাম্যমাণ ডাকঘর ছড়িয়ে দেয়া হবে।,ডাক ও টেলিযোগাযোগমন্ত্রী মোস্তাফা জব্বার সোমবার বেইলি রোডের সরকারি বাসভবন থেকে ঢাকায় জিপিও চত্বরে ভিডিও কনফারেন্সের মাধ্যমে ৯টি ভ্রাম্যমাণ ডাকঘর উদ্বোধন করেন।,সংশ্লিষ্টরা জানিয়েছেন, ঢাকার লকডাউনের আওতাভুক্ত এলাকায় জনগণের দোরগোড়ায় ডাকঘর সঞ্চয় ব্যাংক, সঞ্চয়পত্র, জরুরি চিঠিপত্র, ওষুধ ও করোনা চিকিৎসা সংক্রান্ত উপকরণ, পার্সেল, ডিজিটাল কমার্স, ইএমটিএস ও ডাক জীবন বীমা দেয়ার লক্ষ্যে এই সেবা চালু করা হয়েছে।,ডাক ও টেলিযোগাযোগ বিভাগের সচিব নূর-উর-রহমান ভিডিও কনফারেন্সে সংযুক্ত ছিলেন। এ ছাড়া ঢাকা জিপিও চত্বরে ডাক ও টেলিযোগাযোগ বিভাগের অতিরিক্ত সচিব আজিজুল ইসলাম ও ডাক অধিদফতরের মহাপরিচালক এসএস ভদ্র প্রমুখ উপস্থিত ছিলেন।,"
রোজা রাখার জন্য ডায়াবেটিস রোগীর করণীয়,"মুসলমান ধর্মাবলম্বীদের কাছে রোজা খুবই গুরুত্বপূর্ণ। কিন্তু যারা ডায়াবেটিসে আক্রান্ত, তারা রোজা রাখতে চাইলে বেশ কিছু নিয়ম মানা জরুরি।,কারণ ডায়াবেটিসে আক্রান্ত ব্যক্তিদের নিয়ম মেনে ও সময়মতো খাবার খেতে হয়। এ ছাড়া দিনের বিভিন্ন সময় তাদের ওষুধ নেয়ার প্রয়োজন হতে পারে। ফলে সেহরি ও ইফতারের মধ্যে দীর্ঘসময় না খেয়ে থাকার প্রভাব পড়তে পারে তাদের শরীরে।,ডায়াবেটিসে আক্রান্তদের রোজা রাখার বিষয়ে কিছু পরামর্শ দিয়েছেন বাংলাদেশ ডায়াবেটিক সমিতির সভাপতি অধ্যাপক একে আজাদ খান এবং ঢাকা বিশ্ববিদ্যালয়ের পুষ্টি ও খাদ্যবিজ্ঞান ইনস্টিটিউটের অধ্যাপক ড. শারমিন রুমি আলীম।,রোজা রাখার জন্য ডায়াবেটিস রোগীদের করণীয়-,ডায়াবেটিস পরীক্ষা,যাদের ডায়াবেটিস রয়েছে, তাদের রোজার আগেই আরেকবার পরীক্ষা করে দেখা উচিত যে নিয়ন্ত্রণে রয়েছে কিনা। ডায়াবেটিস নিয়ন্ত্রণে থাকলে নিয়মকানুন মেনে রোজা রাখা যেতে পারে।,হাইপোর জন্য বিশেষ প্রস্তুতি,দীর্ঘসময় না খেয়ে থাকার ফলে ডায়াবেটিস রোগীদের রক্তের সুগার অতিরিক্ত কমে গিয়ে জটিল পরিস্থিতি তৈরি হতে পারে। যাকে হাইপোগ্লাইসেমিয়া বলে। তখন প্রচুর ঘাম হয়, বুক ধড়ফড় করে।,চিকিৎসকরা পরামর্শ দিচ্ছেন, এ রকম পরিস্থিতি দেখা গেলে সঙ্গে সঙ্গে শরবত বা মিষ্টিজাতীয় কিছু মুখে দিতে হবে। না হলে মৃত্যুঝুঁকিও দেখা দিতে পারে।,ইনসুলিন ও রক্ত পরীক্ষা,বাংলাদেশ ডায়াবেটিক সমিতির সভাপতি অধ্যাপক একে আজাদ খান বলেন, বাংলাদেশে একটা ভুল ধারণা আছে যে, ইনসুলিন নিলে বা রক্ত পরীক্ষা করালে রোজা ভেঙে যায়।,তিনি পরামর্শ দিচ্ছেন, নিয়ম অনুযায়ী একজন রোজাদার যেমন ইনসুলিন নেবেন, তেমনি শারীরিক দুর্বলতা অনুভব করলে নিজেই রক্ত পরীক্ষা করে তার ডায়াবেটিস মেপে দেখবেন।,রোজা থাকার সময় সকালে ও বিকালে নিয়মিতভাবে রক্ত পরীক্ষা করে শরীরের সুগারের অবস্থা দেখে নিতে হবে।,সকালের খাবার ইফতারে আর রাতের খাবার সেহরিতে,ঢাকা বিশ্ববিদ্যালয়ের পুষ্টি ও খাদ্যবিজ্ঞান ইনস্টিটিউটের অধ্যাপক ড. শারমিন রুমি আলীম বলেন, রোজায় ডায়াবেটিস রোগীদের খাবারের ক্ষেত্রে সহজ পরামর্শ হলো– আপনি সকালে যে খাবারটি খেতেন, সেটি খাবেন সন্ধ্যায় আর রাতে যে খাবারটি খেতেন, সেটি খাবেন সেহরিতে। দুপুরের খাবার রাতে খেতে পারেন।,চিনির পরিবর্তে ফলের শরবত বা ডাবের পানি খান, ,চিনি বা বাজারের বিভিন্ন ধরনের শরবত বাদ দিয়ে বরং ডাবের পানি বা ফলের শরবত ইফতারিতে খাওয়ার পরামর্শ দিয়েছেন পুষ্টিবিদরা।,সেহরিতে ভারী খাবারের পরিবর্তে যতটা বেশি সম্ভব তরল পান করতে হবে। ইফতারির পর থেকে সেহরি পর্যন্ত যতটা বেশি সম্ভব পানি পান করতে হবে।,ব্যায়াম
 ,যেসব ডায়াবেটিস রোগী নিয়মিত ব্যায়াম করেন, রোজা রাখার সময় তাদের নিয়মের কিছুটা পরিবর্তন আনতে হবে।,চিকিৎসকরা পরামর্শ দিচ্ছেন, সন্ধ্যার পর অথবা সেহরির আগে হাঁটাহাঁটি বা ব্যায়াম করতে পারেন রোজাদার ডায়াবেটিস রোগীরা।, ,তথ্যসূত্র: বিবিসি বাংলা,"
লকডাউন ওঠার পরও সুরক্ষিত থাকবেন যেভাবে,"বাংলাদেশসহ পৃথিবীর বিভিন্ন দেশে শিথিল হচ্ছে লকডাউন। তবে লকডাউন শিথিল হলে বা লকডাউন তুলে দিলেও করোনাভাইরাসের সংক্রমণ কমে গেছে এমন ভাবনা মোটেও সঠিক নয়।,কারণ এই ভাইরাসের এখনও যেহেতু কোনো ওষুধ বা প্রতিষেধক আবিষ্কার হয়নি, তাই বাঁচার একমাত্র উপায় হচ্ছে সচেতন হওয়া ও বিশ্ব স্বাস্থ্য সংস্থার স্বাস্থ্যবিধি মেনে চলা।,বিশ্ব স্বাস্থ্য সংস্থার তথ্যানুযায়ী, লকডাউন শেষ হওয়া মানেই সব কিছু স্বাভাবিক হয়ে গেছে এমন নয়। সব কিছু স্বাভাবিক হতে আরও অনেক সময় লাগতে পারে। তাই করোনার প্রতিষেধক বের না হওয়া পর্যন্ত নিজের এবং পরিবারের সুরক্ষার জন্য কিছু বিষয় মেনে চলা জরুরি।,আসুন জেনে নিই যেসব নিয়ম মেনে চলবেন-,লকডাউন ওঠার পরও সামাজিক দূরত্ব মেনে চলুন। হাটবাজার থেকে শুরু করে সব ধরনের জনবহুল এলাকা থেকে দূরে থাকতে হবে।,পারিবারিক অনুষ্ঠান তো নয়ই, অন্যের বাড়ির অনুষ্ঠানে যাওয়াও বন্ধ করুন। বিয়ে, জন্মদিন- এ ধরনের ঘরোয়া অনুষ্ঠানের আয়োজন করবেন না।,বারবার সাবান দিয়ে ২০ সেকেন্ড সময় নিয়ে হাত ধুতে হবে।,বাইরে বের হলেই মাস্ক ব্যবহার করুন।,লকডাউন উঠে গেলেই ভ্রমণ করবেন না। মনে রাখবেন শুধু আমাদের দেশেই নয়, সারাবিশ্বে ভয়াবহ আকার ধারণ করেছে এ ভাইরাস।,পার্ক ও সিনেমা হলো এড়িয়ে চলুন।,তথ্যসূত্র: আনন্দবাজার পত্রিকা,"
করোনার সংক্রমণ রোধ করতে পারে নিকোটিন: দাবি বিজ্ঞানীদের,"ধূমপায়ীদের করোনাভাইরাসের সংক্রমণে ঝুঁকি সবচেয়ে বেশি- এমন সতর্কবার্তা জানিয়েছিলেন একাধিক বিশেষজ্ঞ চিকিৎসক।,তবে এবার উল্টোটাই দাবি করল ফ্রান্সের একদল বিজ্ঞানী। তাদের দাবি, করোনাভাইরাসের সংক্রমণ রোধ করতে পারে নিকোটিন। শুধু তাই নয়, এই ভাইরাসকে সম্পূর্ণরূপে বিনষ্ট করার ক্ষমতাও রয়েছে এ উপাদানে।,প্যারিসের একটি হাসপাতালে ৩৪৩ জন করোনা আক্রান্ত এবং ১৩৯ জন করোনা উপসর্গ আছে, এমন রোগীর ওপর পরীক্ষা করে এই তথ্য জানিয়েছে গবেষক দল।,বিজ্ঞানীদের দাবি, ফ্রান্সের মোট জনসংখ্যার প্রায় ৩৫ শতাংশ মানুষই ধূমপায়ী। সেই পরিসংখ্যানের বিচারে দেশে করোনা আক্রান্তদের মধ্যে ধূমপায়ীদের সংখ্যা অনেকটাই কম।,এই গবেষণার সঙ্গে যুক্ত ইন্টারনাল মেডিসিনের অধ্যাপক জাহির আমৌরা জানান, প্যারিসের ওই হাসপাতলের ৪৮২ রোগীর মধ্যে মাত্র ৫ জন ছিলেন ধূমপায়ী।,এর আগে মার্চের শেষে নিউ ইংল্যান্ড জার্নাল অব মেডিসিনে প্রকাশিত হয় চীনা বিজ্ঞানীদের একটি গবেষণাপত্র।,ওই গবেষণাপত্রে দাবি করা হয়, চীনের এক হাজার করোনা আক্রান্তের মধ্যে মাত্র ১২.৬ শতাংশই ধূমপায়ী ছিলেন।,বিশ্ব স্বাস্থ্য সংস্থার (ডব্লিউএইচও) তথ্যানুযায়ী, চীনে ২৬ শতাংশ মানুষ ধূমপায়ী। সে তুলনায় করোনা আক্রান্ত ধূমপায়ীর সংখ্যা অবিশ্বাস্যভাবে কম।
ফ্রান্সের পাস্তুর ইনস্টিটিউটের বিশিষ্ট স্নায়ুবিদ জিন পার্ক চেঙারের দাবি, নিকোটিন সেল রিসেপ্টরকে আকৃষ্ট করতে পারে। তাই শরীরে কোনো ভাইরাস প্রবেশ করার পর সেটি সংক্রমিত হওয়ার ক্ষেত্রে নিকোটিন বাধা সৃষ্টি করে।,ফ্রান্সের গবেষকরা এই তথ্যের ওপর ভিত্তি করে সে দেশের স্বাস্থ্য অধিদফতরের কাছে বিস্তারিত রিপোর্ট জমা দিয়েছেন। স্বাস্থ্য অধিদফতর এই তথ্য বিচার-বিশ্লেষণ করে অনুমোদন দিলেই এই গবেষণা এগিয়ে নিয়ে যেতে পারবেন তারা।,এ বিষয়ে ফ্রান্সের স্বাস্থ্য কর্মকর্তা জেরাম সালমন জানিয়েছেন, গবেষণায় যে তথ্যই সামনে আসুক, নিকোটিনের ক্ষতিকারক প্রভাবগুলো সম্পর্কে ভুলে গেলে চলবে না। যাদের ধূমপানের অভ্যাস নেই, তাদের ওপর চিকিৎসার বিকল্প হিসাবে নিকোটিন ব্যবহার করা কখনই উচিত নয়। ফলে শরীরে পার্শ্বপ্রতিক্রিয়া এবং একই সঙ্গে আসক্তির সৃষ্টি হতে পারে।,তথ্যসূত্র: জিনিউজ,"
করোনাভাইরাসের নতুন ৬ উপসর্গ,"বিশেষজ্ঞ চিকিৎসকরা প্রথম থেকেই বলে আসছেন জ্বর, কাশি ও গলাব্যথা হচ্ছে করোনাভাইরাসের প্রধান লক্ষণ।,এবার করোনা সংক্রমণের নতুন ছয় উপসর্গ চিহ্নিত করল মার্কিন স্বাস্থ্য সংস্থা (সিডিসি)।,আসুন জেনে নিই মার্কিন স্বাস্থ্য সংস্থার তালিকায় যুক্ত হওয়া নতুন ছয় উপসর্গের কথা।,মার্কিন সংস্থাটির পক্ষ থেকে জানানো হয়েছে, শরীরে ভাইরাস প্রবেশের ১৪ দিনের মধ্যে দেখা দিতে পারে এসব উপসর্গ। শ্বাসকষ্টের সমস্যাকে চরম বিপদের লক্ষণ বলে জানিয়েছে সিডিসি।,পেশীর যন্ত্রণা ও মাথাব্যথার লক্ষণ নিয়ে এর আগেই করোনা সংক্রামিত রোগীর শনাক্ত হয়েছিল। এবার বুকের যন্ত্রণা হলেও তা করোনার উপসর্গ হতে পারে– এমনটিই জানাল সিডিসি।,সিদ্ধান্ত নেয়ার ক্ষেত্রে ঘাবড়ে যাওয়ার সাময়িক সমস্যা করোনা সংক্রমণের একটি লক্ষণ হতে পারে।,ঘুম থেকে ওঠার অক্ষমতাও হতে পারে করোনা আক্রান্ত হওয়ার আশঙ্কা! সিডিসির সঙ্গে যুক্ত মার্কিন বিশেষজ্ঞরা এমনীটই মনে করছেন।,এই ভাইরাসে আক্রান্ত হলে মুখ ও ঠোঁট নীলচেও হয়ে যেতে পারে।,সম্প্রতি মিলেছে উপসর্গহীন করোনা রোগীর সন্ধান। সব মিলিয়ে এক ভাইরাসের এত রূপ দেখে ঘুম হারাম বিশ্বের বিভিন্ন মহলের বিজ্ঞানী ও বিশেষজ্ঞদের।,তথ্যসূত্র: জিনিউজ,"
