Blog Titles,Blog Content
লকডাউনের পর অফিস: সুরক্ষিত থাকতে যা করবেন,"করোনাভাইরাসের সংক্রমণের মধ্যে খুলেছে সরকারি-বেসরকারি অফিস ও ব্যবসাপ্রতিষ্ঠান। ,ছুটির সময়ে এতদিন যারা বাড়িতে বসে কাজ করছিলেন, তারা অনেকে এখন অফিসে গিয়ে কাজ করছেন। ,মনে রাখবেন লকডাউন উঠে যাওয়া মানেই তাৎক্ষণিকভাবে স্বাভাবিক জীবন শুরু হয়েছে এমন নয়। আপনি এখনও আক্রান্ত হতে পারেন। ,তাই কিছু বিষয় মেনে চলা জরুরি-,
১. যে কোনো ধরনের পার্টি, উপাসনালয়, ক্যাফেটেরিয়া ও চারজনের বেশি মানুষ জমায়েত হয়েছে এমন জায়গা এড়িয়ে চলুন। মিটিংয়ের জন্য ভিডিওকল ব্যবহার করুন।,২. কাজে ফেরার জন্য স্বাস্থ্যবিধি মেনে চলুন। অফিসে লিফট বাটন, ডেস্ক, কম্পিউটার, মাউস– যাই স্পর্শ করুন না কেন, বারবার হাত পরিষ্কার করবেন। এ ছাড়া ব্যবহার্য জিনিসপত্রও জীবাণুনাশক দিয়ে পরিষ্কার করবেন। ,৩. অফিসে চা খাবার জন্য একই কেটলি বা কাপ ব্যবহার করবেন না।
 
৪. কাজের সময় সহকর্মীদের থেকে দূরত্ব বজায় রাখুন। সহকর্মীর সিটের সঙ্গে আপনার সিটের ছয় ফুট দূরত্ব নিশ্চিত করুন। ,৫. অফিসে যাওয়ার আগে মাস্ক, হ্যান্ড স্যানিটাইজার, সাবান, গ্লাভস, টিস্যু পেপার সঙ্গে রাখুন। রাস্তায় তো বটেই, অফিসেও মাস্ক খুলবেন না। কোনো কিছু ধরতে হলে গ্লাভস ব্যবহার করুন।,৬. গণপরিবহনে অফিসে যাতায়াত করলে অবশ্যই ফেস মাস্ক  ও গ্লাভস ব্যবহার করবেন। ,৭. অফিসে বাসায় ফিরে হাত, ওয়ালেট, মোবাইল ফোন পরিষ্কার করে নিন।,"
ঘরেই তৈরি করুন মুখরোচক আমসত্ত্ব,"ঘরেই তৈরি করতে পারেন কাঁচাআম দিয়ে টক-মিষ্টি-ঝাল আমসত্ত্ব। কাচের ঢাকনাযুক্ত বয়ামে এই আমসত্ত্ব বছরজুড়ে সংরক্ষণ করে খেতে পারবেন। ,মুখরোচক আমসত্ত্ব যেভাবে তৈরি করবেন-,উপকরণ,কাঁচাআম ১ কেজি, দারুচিনি ২ টুকরা, মরিচের গুঁড়া স্বাদমতো, ভাজা জিরার গুঁড়া ১ চা চামচ, বিট লবণ ১ চা চামচ, লবণ  স্বাদমতো ও চিনি স্বাদমতো।,প্রণালি,আম ছোট টুকরা করে কেটে এক কাপ পানি দিয়ে সিদ্ধ করার পর একদম নরম হয়ে গেলে ব্লেন্ড করে নিন। মিশ্রণটি প্যানে ঢেলে বাকি উপকরণ মিশিয়ে নাড়তে থাকুন। ঘন জেলির মতো হয়ে গেলে গরম থাকাবস্থাতেই ছড়ানো ট্রেতে ঢেলে সমান করে নিন। ,তেল ব্রাশ করে নেবেন ঢালার আগে, তা হলে সহজে উঠিয়ে ফেলা যাবে। পরে কড়া রোদে দিয়ে বা চুলার নিচে রেখে শুকান।,শুকিয়ে গেলে পিস করে কেটে মুখবন্ধ করে পাত্রে রাখুন। এ ছাড়া ফ্রিজে রাখলে এক থেকে দেড় বছর পর্যন্ত ভালো থাকবে।
 ,"
যেভাবে তৈরি করবেন ছাতুর শরবত,"প্রচণ্ড দাবদহে শরীরে পানির ঘাটতি দেখা দেয়। শরীরে পানির শূন্যতা পূরণে শরবতের জুড়ি নেই। , ,গরমে স্বস্তি পেতে ও পানির শূন্যতা পূরণে খেতে পারেন ছাতুর শরবত। , ,এই শরবত শরীর ঠাণ্ডা করার পাশাপাশি গরমে আপনাকে সুস্থ রাখবে। এতে রয়েছে প্রচুর পরিমাণে ভিটামিন, প্রোটিন, ফাইবার, কার্ব, আয়রন ও ক্যালসিয়াম আর মিনারেলস।, ,কীভাবে খেতে পারেন, ,লাড্ডু ও পরোটা বানিয়েও খেতে পারেন। তবে ছাতুর শরবত আইসক্রিমের মতোই স্বাদু। এতে কোনো ক্ষতিকারক ক্যালোরি ও  কৃত্রিম মিষ্টি নেই।, ,ছাতুর শরবত কীভাবে বানাবেন, ,উপকরণ, ,ছাতুর গুঁড়ো, ঠাণ্ডা পানি, লেবুর রস ও পুদিনা পাতা, শুকনো খোলায় ভাজা জিরা গুঁড়ো, লবণ ও গোলমরিচ।, ,যেভাবে তৈরি করবেন শরবত, ,এক গ্লাস ঠাণ্ডা পানিতে ২ চা-চামচ ছাতু মিশিয়ে এতে জিরা, গোলমরিচ, লবণ ও লেবুর রস মিশিয়ে দিন। ওপরে পুদিনা পাতা দিয়ে সাজিয়ে ফ্রিজে রেখে ঠাণ্ডা করে পরিবেশন করুন।, ,তথ্যসূত্র: এনডিটিভি, ,"
গরমে ছাতুর শরবত খেলে যত উপকার ,"গরমে স্বস্তি পেতে ও পানির শূণ্যতা পূরণে খেতে পারেন ছাতুর শরবত। ,এই শরবত শরীর ঠাণ্ডা করার পাশাপাশি গরমে আপনাকে সুস্থ রাখবে। এতে রয়েছে প্রচুর পরিমাণে ভিটামিন, প্রোটিন, ফাইবার, কার্ব, আয়রন, ক্যালসিয়াম আর মিনারেলস।,কেন ছাতুর শরবত খাবেন?,প্রোটিনে ঠাসা,১০০ গ্রাম ছাতুতে ২০ গ্রাম প্রোটিন পাওয়া যায়, যা পেশি মজবুত করে ও অনেকক্ষণ পেট ভরে থাকে। ফলে ওজন ও ওবেসিটি কমে।,শরীর ঠাণ্ডা রাখে,এই শরবত ক্লান্ত ও নিস্তেজ হওয়া শরীরকে স্বস্তি দেয়। ছাতুর শরবত এনার্জি বাড়ায় কার্বের সাহায্যে ও মিনারেল শরীর ঠাণ্ডা রাখে প্রাকৃতিক উপায়ে।
 
সহজে হজম হয়,ছাতুর মধ্যে থাকা ফাইবার হজম ক্ষমতা বাড়ায়। কমায় অম্বল, গ্যাস ও কোষ্ঠকাঠিন্য। ফলে নিয়মিত এই শরবত খেলে পেট ও হজমের যাবতীয় সমস্যা দূর হয়।,ব্লাড সুগার নিয়ন্ত্রণে রাখে,গ্লাইসেমিক ইনডেক্স কম থাকায় এটি খেতে পারেন ডায়াবেটিস রোগীও। এর মধ্যে থাকা হাইফাইবার রক্তে চিনির মাত্রা নিয়ন্ত্রণ করে। ,এ ছাড়া ঋতুস্রাবের সময় নারীর জন্য দুর্দান্ত এনার্জি ড্রিঙ্ক। এতে থাকা ম্যাগনেসিয়াম ও ক্যালসিয়াম হাড় মজবুত করে।, ,তথ্যসূত্র: এনডিটিভি
 ,"
যেসব খাবারে পাবেন ভিটামিন 'ডি',"করোনাভাইরাসের সংক্রমণ রোধে ভিটামিন 'ডি' জাতীয় খাবার খাওয়ার পরামর্শ দিচ্ছেন পুষ্টিবিদরা। তবে আমরা অনেকেই জানি না যে কীভাবে ভিটামিন 'ডি' গ্রহণ করবেন বা ভিটামিন 'ডি' শরীরকে কীভাবে সুরক্ষিত রাখে। ,ভিটামিন 'ডি' কী?,ভিটামিন 'ডি' একটি ফ্যাট সলিউবল সিকুস্টারয়েড। এর কাজ হচ্ছে– দেহের অন্ত্র (ইনটেসটাইন) থেকে ক্যালসিয়ামকে শোষণ করা। এটি আয়রন, ম্যাগনেশিয়াম ও ফসফরাসকেও দ্রবীভূত করে। ,বিশেষজ্ঞদের মতে, ভিটামিন 'ডি'র অভাবে শিশুদের দেহের হাড় সময়মতো বাড়ে না ও বাঁকা হয়ে যায়। এ ছাড়া বয়স্কদের হাড় নরম হয়ে যায়। ফলে আলঝেইমার রোগ হতে পারে। যাদের শরীরে ভিটামিন 'ডি’র অভাব রয়েছে, তাদের অ্যাজমার সমস্যা হতে পারে।,এ ছাড়া প্রায়ই অসুস্থ হয়ে পড়া, হাড় ও পিঠে ব্যথা, শরীরের ঘা শুকাতে দেরি, হাড় ক্ষয় হতে শুরু করা, মাংসপেশিতে ব্যথা, ক্লান্তবোধ করা, অবসাদ ও চুল পড়ার সমস্যায়ও হয়ে থাকে ভিটামিন ডির অভাবে।,ভোরের সূর্যের আলো ভিটামিন-ডির ভালো উৎস। ভোরের রোদ গায়ে লাগলে এর ঘাটতি পূরণ হয়।,গবেষকরা বলছেন, কিছু খাবার রয়েছে, যা থেকে ভিটামিন ডি পাওয়া যাবে।
আসুন জেনে নিই এমন কিছু খাবার সম্পর্কে-,বিভিন্ন ধরনের মাছ,বিভিন্ন মাছে রয়েছে ভিটামিন ডি। স্যালমন, সারদিনস, টুনা, ম্যাককেরেলে পাবেন ভিটামিন ডি। দৈনিক ভিটামিন ডির চাহিদার ৫০ শতাংশ পূরণ হতে পারে একটি টুনা মাছের স্যান্ডউইচ বা তিন আউন্স ওজনের একটি স্যালমান মাছের টুকরো থেকে।,মাশরুম,মাশরুমের পুষ্টিগুণ সম্পর্কে আমরা অনেকেই জানি। এই মাশরুমে রয়েছে ভিটামিন ডি। পরটোবেললো মাশরুম সূর্যের আলোয় বড় হয়, এর মধ্যে রয়েছে ভিটামিন ডি। নিয়মিত মাশরুম খেতে পারেন।,কমলার জুস,ভিটামিন ডির জন্য ভালো ব্র্যান্ডের জুসও খেতে পারেন। তবে খাওয়ার আগে প্যাকেটের গায়ে দেখে নিন, কী কী উপাদান দিয়ে তৈরি।,ডিম,ডিমে অল্প পরিমাণ ভিটামিন ডি রয়েছে। যাদের উচ্চ রক্তচাপ এবং উচ্চ কোলেস্টেরলে ভুগছেন তাদের ডিমের কুসুম খাওয়ার ক্ষেত্রে সতর্ক হতে হবে।  ,গরুর মাংস,গরুর মাংসের লিভারে রয়েছে ভিটামিন ডি। ছাড়া দুধ থেকে ভিটামিন ডি পেতে পারেন। , ,তথ্যসূত্র: টাইমস অব ইন্ডিয়া ,"
বয়ামের শক্ত ঢাকনা খোলার ৫ উপায়,"আচারসহ প্রয়োজনীয় বিভিন্ন খাদ্যদ্রব্য সংরক্ষণের জন্য কাচের বয়াম ব্যবহৃত হয়। খাবার সংরক্ষণের বেশ কিছু দিন পর কাচের বয়াম খুলতে গেলে প্রায়ই পড়তে হয় বিপাকে। ,শক্ত হয়ে এঁটে থাকা ঢাকনা খুলতে পারেন কয়েকটি পদ্ধতি মেনে। ,বয়ামের শক্ত ঢাকনা খোলার ৫ উপায়-,১. বয়ামের শক্ত ঢাকনা খালি হাতে না খুলে মোটা কাপড়, রাবার গ্লাভস বা গামছা হাতে মুড়িয়ে চেষ্টা করুন।,২. কুসুম গরম পানি একটি পাত্রে ঢেলে বয়াম উল্টো করে ডুবিয়ে দিন। কয়েক মিনিট পর কাপড় দিয়ে ধরে ঢাকনা খুলে ফেলুন।,৩. হেয়ার ড্রায়ার ধরে রাখুন ঢাকনা বরাবর। এক মিনিট পর রাবাবের গ্লাভস পরে খুলে ফেলুন।,৪. বয়ামের নিচে হাত দিয়ে বা চামচ দিয়ে আস্তে করে আঘাত করুন। এতেও অনেক সময় সহজে খুলে আসে ঢাকনা।,৫. ছুরি দিয়ে সাবধানে ঢাকনা এবং বয়ামের মাঝখানে স্লাইড করে ঢুকিয়ে একটু মচকে নিন। ঢাকনা খুলে যাবে।, ,তথ্যসূত্র: এনডিটিভি ,"
শিশুদের করোনার উপসর্গ দেখা দিলে করণীয়,"মহামারী করোনাভাইরাসে বয়স্কদের পাশাপাশি আক্রান্ত হচ্ছে কোমলমতি শিশুরা। শিশুদের করোনার উপসর্গ দেখা দিলে সতর্ক হতে হবে। ,জাতিসংঘের শিশু তহবিল ইউনিসেফের ‘কোভিড-১৯ ও টিকাদান: অভিভাবকদের যা জানা প্রয়োজন’ শীর্ষক প্রতিবেদনে শিশুদের  করোনার উপসর্গ দেখা দিলে কী করা উচিত তা তুলে ধরা হয়েছে।,ওই প্রতিবেদনে বলা হয়েছে, সন্তানের গলাব্যথা, সর্দি অথবা জ্বরের উপসর্গ দেখা দিলে চিকিৎসকের কাছ থেকে ফোনে পরামর্শ নিন। যদি শ্বাসকষ্ট দেখা দেয় বা অস্বাভাবিক অসুস্থ পড়ে তা হলে কাছাকাছি কোনো হাসপাতালে নিতে জরুরি নম্বরে ফোন দিন।,ইউনিসেফ বলছে, আক্রান্ত বেশিরভাগ শিশুর ক্ষেত্রেই তেমন কোনো উপসর্গ দেখা যায়নি। তবে বয়স্ক ও ঝুঁকিপূর্ণ অবস্থায় থাকাদের সংক্রমণ থেকে রক্ষা করা জরুরি।,ইউনিসেফ আরও জানায়, শিশুর মধ্যে করোনার উপসর্গ দেখা দিলে ও আক্রান্ত হলে তাকে বাড়িতেই রাখুন। তবে প্রয়োজনে  চিকিৎসকের পরামর্শ নিন। ,ইউনিসেফের প্রতিবেদনে আরও বলা হয়, শ্বাসতন্ত্রের অন্য সংক্রমণ যেমন ফ্লু দেখা দিলে দ্রুত স্বাস্থ্যসেবা প্রদানকারীর পরামর্শ নিন, জনসমাগম স্থলে না যাওয়ার চেষ্টা করুন।
 
এ সময় শিশুদের বয়স্কদের সংস্পর্শ থেকে অথবা পরিবারে যাদের শরীরে রোগ প্রতিরোধ ক্ষমতা কম, তাদের কাছ থেকে দূরে রাখুন।,ইউনিসেফ বলছে, শিশুর জ্বর, সর্দি অথবা শ্বাসকষ্টের উপসর্গ না থাকলে করোনাভাইরাস পরীক্ষার কোনো প্রয়োজন নেই।
 ,"
সংক্রমণ রোধে ঘরে রাখুন তুলসী পাতা,"মহামারী করোনাভাইরাসের ভয়াবহতা থেকে বাঁচতে সবচেয়ে বেশি কাজে আসছে প্রাকৃতিক উপাদান। সংক্রমণ ও জীবাণু থেকে মুক্তি পেতে এ সময় ঘরে রাখুন তুসলী পাতা।  ,বিশেষজ্ঞরা বলছেন, জ্বর ও সর্দি-কাশি প্রতিরোধে আদা-লবঙ্গ দিয়ে চা খেতে। আর গরম-পানি, লবণ দিয়ে কুলকুচি করার পরামর্শ দিয়েছেন তারা।  ,তাই এ সময় ঘরে রাখতে পারেন ভেষজ উপাদান তুলসী পাতা। বাসার বারান্দায় টবে লাগাতে পারেন তুলসীগাছ, যা সংক্রমণ ও জীবাণু থেকে রক্ষা করবে।,তুলসীর উপকারিতা,১. করোনাভাইরাস সংক্রমণের এই সময়ে আদা-লবঙ্গের সঙ্গে তুলসী পাতা মিশিয়ে চা খেতে পারেন, যা বিভিন্ন সংক্রমণ রোগ প্রতিরোধ করবে। ,২. তুলসী হচ্ছে নার্ভের টনিক, যা স্মরণশক্তি বাড়ানোর জন্য বেশ উপকারী।,২. এই পাতা পাকস্থলী ও কিডনির স্বাস্থ্যের জন্য ভালো। ,৩. এই সময়ে কাশি সারাতে তুলসী পাতা ও আদার রসের সঙ্গে একটু মধু মিশিয়ে খেতে পারেন। তুলসী পাতার রস খেলে দ্রুত জ্বর ভালো হয়।,৪. সকালবেলা খালি পেটে তুলসী পাতা চিবিয়ে খেলে মুখের রুচি বাড়বে।,৫. তুলসী পাতা গরম পানিতে সিদ্ধ করে সে পানি দিয়ে গড়গড়া করলে মুখ ও গলার রোগজীবাণু মরে যায়। এ ছাড়া শ্লেষ্মা ও মুখের দুর্গন্ধও দূর হয়।,৬. তুলসী চা শারীরিক ও মানসিক অবসাদ দূর করে মস্তিষ্কে অক্সিজেনের সরবরাহ বাড়ায়।,৭. মাথাব্যথা ও শরীর ব্যথা কমাতে তুলসী চা খেতে পারেন। ,"
এ সময় গ্রিন ট্রি পানে যত উপকার ,"করোনা সংক্রমণের এই সময়ে শরীরে বাড়াতে হবে রোগ প্রতিরোধ ক্ষমতা। যার সবচেয়ে ভালো উৎস হলো খাবার। ,শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়াতে খেতে পারেন গ্রিন ট্রি।  ,গ্রিন টিতে রয়েছে ফ্লেভোনয়েড নামক একটি উপাদান, যা আসলে অ্যান্টিঅক্সিডেন্ট। এই শক্তিশালী উপাদান সব দিক থেকে শরীরকে চাঙ্গা রাখে। গ্রিন টি রোগ প্রতিরোধ ক্ষমতা বাড়ায়। ,এ ছাড়া কেটেচিন নামেও একটি উপাদান থাকে এই চায়ে, যা ভিটামিন 'ই' ও 'সি'র থেকেও বেশি শক্তিশালী। এটি শরীরে প্রবেশ করে একাধিক উপকার করে। আর গ্রিন টি খেলে ওজন কমে।,গ্রিন টি পানে যত উপকার-,১. গ্রিন টি ক্যান্সার প্রতিরোধে সহায়তা করে। এতে রয়েছে প্রচুর পরিমাণে অ্যান্টিঅক্সিডেন্ট, যা ত্বক মসৃণ রাখতে এবং বয়োবৃদ্ধি প্রতিরোধে করে।,২. এই চায়ে রয়েছে প্রচুর পরিমাণে ক্যাফেইন, যা স্নায়ুতন্ত্র ও শরীরকে সতেজ রাখতে সহায়তা করে। আর দুর্বলতা বা অবসন্নতা দূর করে।,৩. অ্যাজমা, স্ট্রোক ও হৃদরোগের ঝুঁকি কমায় গ্রিন টি। এতে থাকা ফ্লুরাইড ও পলিফেনল দাঁতের ক্ষয় প্রতিরোধ করতে সহায়তা করে।,৪. ডায়াবেটিস নিয়ন্ত্রণে সহায়তা করে। ক্ষতিকারক কোলেস্টেরল কমাতে সাহায্য করে। দাঁতের ক্যাভিটি সংক্রমণ থেকে রক্ষা করে। পরিপাক ক্রিয়া ত্বরান্বিত করে।,৫. আর্থ্রাইটিস রোগের ঝুঁকি কমায়। অ্যালার্জির বিরুদ্ধে কাজ করে। মুখের ব্রন দূর করতে সহায়তা করে। দেহের রোগ প্রতিরোধ ক্ষমতা বাড়ায়।,গ্রিন টি কখন খাবেন?,১. সকালের নাশতার পর গ্রিন টি খেতে পারেন। এতে সারাদিন শরীর ভালো থাকবে।,২. রাতে ঘুমাতে বিছানায় যাওয়ার ২ ঘণ্টা আগে গ্রিন টি খেতে পারেন। এ সময় গ্রিন টি খেলে তা ওজন কমাতে সাহায্য করবে।,৩. ব্যায়াম করার আধাঘণ্টা আগে গ্রিন টি খেলে আপনার কর্মদক্ষতা বাড়বে। ফলে ওজন ও মেদ কমাতে সাহায্য করবে।,৪. খাবার খাওয়ার কমপক্ষে ৪৫ মিনিট থেকে ১ ঘণ্টা পর অথবা আগে গ্রিন টি পান করুন।,কখন খাবেন না,১. সকালে খালি পেটে গ্রিন টি ভুলেও খাবেন না।
২. খাওয়ার পরও গ্রিন টি খাবেন না।
৩. ঘুম নিয়ন্ত্রণে গভীর রাতে গ্রিন টি পান করবেন না।,"
চুল পড়া বন্ধ করার ঘরোয়া ৫ উপায়,"অতিরিক্ত টেনশন, পুষ্টির অভাব ও প্রতিদিন ৭ থেকে ৮ ঘণ্টা না ঘুমালে চুল পড়া খুবই স্বাভাবিক।,চুল পড়া বন্ধ করতে নিয়মিত ৮ ঘণ্টা ঘুম যেমন প্রয়োজনীয়, তেমনি সুষম খাবার খাওয়া ও নিয়মিত শরীরচর্চাও জরুরি।,কী করবেন-,১. রাতে ঘুমানোর আগে চুলের গোড়া থেকে আগা পর্যন্ত নারিকেল তেল ম্যাসাজ করুন। সকালে শ্যাম্পু দিয়ে চুল ধুয়ে ফেলুন।,২. অ্যালোভেরা জেল ব্লেন্ড করে চুলে ১ ঘণ্টা লাগিয়ে রেখে মাইল্ড শ্যাম্পু দিয়ে ধুয়ে ফেলুন। এটি চুল পড়া কমানো ও মাথার ত্বকের চুলকানি দূর করবে।,৩. ডিমের কুসুমের সঙ্গে সামান্য অলিভঅয়েল ও লেবুর রস মিশিয়ে চুলে ১ ঘণ্টা লাগিয়ে রেখে ধুয়ে ফেলুন শ্যাম্পু দিয়ে। এটি চুল পড়া তো বন্ধ করবে এবং দ্রুত বৃদ্ধিতে সাহায্য করবে।,৪. অলিভঅয়েল চুলে ম্যাসাজ করে ২০ মিনিট পর কুসুম গরম পানি দিয়ে শ্যাম্পু করে ধুয়ে ফেলুন।,৫. পেঁয়াজের রস চুলের গোড়ায় ১৫ মিনিট লাগিয়ে রাখুন। এর পর শ্যাম্পু দিয়ে ধুয়ে ফেলুন।,"
রোগ প্রতিরোধ ক্ষমতা বাড়াতে সকালের নাস্তায় যা খাবেন,"মহামারী করোনাভাইরাসের এখনও কোনো টিকা বা প্রতিষেধক আবিষ্কার হয়নি। তাই এ ভাইরাসের সংক্রমণ রোধে স্বাস্থ্যবিধি মেনে চলা ও শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়ানো সবচেয়ে বেশি জরুরি। ,তবে এখন প্রশ্ন হলো– শরীরে রোগ প্রতিরাধ ক্ষমতা কীভাবে বাড়াবেন। এমন কিছু খাবার রয়েছে, যা সকালের নাস্তায় খেলে শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়বে। ,বিশেষজ্ঞদের মতে, সকালের নাস্তা হতে হবে পুষ্টিগুণসমৃদ্ধ ও খনিজে ঠাসা। ,সকালের নাস্তায় যা খাবেন,১. সকালের নাস্তায় অনেকে বাড়িতে বানানো কেক ও সালাদ রাখেন পাতে। এই দুই খাবারেই অনেকটা মাখন বা তেলের পরিবর্তে মেশাতে পারেন পাকা কলা। ,পুষ্টিবিদরা বলেন, এক কাপ মাখনে যেখানে ১৬২৮ ক্যালোরি ও ১১৬ গ্রাম স্যাচুরেটেড ফ্যাট রয়েছে, সেখানে এক কাপ পাকা কলায় রয়েছে ২০০ ক্যালোরি ও আধা গ্রামেরও কম স্যাচুরেটেড ফ্যাট। সঙ্গে রয়েছে উপকারী পটাশিয়াম, ভিটামিন বি ও ফাইবার।,২. চিনির বদলে মধু বা গুড়ের বাতাসা মেশান রান্নায়। চিনির কাজও হবে আর চিনির ক্ষতি থেকেও শরীরকে রাখতে পারবেন নিরাপদ। ,৩. সাদা পাউরুটি না খেয়ে বাদামি রঙের ব্রেড খান। এতে ফাইবার ও পুষ্টিগুণ বেশি। আর অতিরিক্ত চর্বি জমবে না।,৪. শরীরে প্রোটিন বাড়াতে পাতে রাখুন চিকেন স্যুপ। দোকান থেকে চিকেন কিনে তা দিয়ে বাড়িতেই সব রকম সবজি দিয়ে এ খাবার তৈরি করতে পারেন, যা সকালের নাস্তায় খেতে পারেন। ,৫. সকালের নাস্তায় খেতে পারেন সিদ্ধ ডিম। প্রোটিনসমৃদ্ধ এই খাবার রোগ প্রতিরোধ ক্ষমতা বাড়াবে। ,৬. খেতে পারেন ফলের রস। প্যাকেটজাত ফলের রসে প্রচুর কৃত্রিম চিনি ও লবণ মেশানো থাকে। তাই বাজার থেকে কেনা ফল দিয়ে তৈরি জুস বা ফল কেটেও খেতে পারেন। চিবিয়ে ফল খেলে তার ফাইবারও অনেক বেশি পাওয়া যায়।,৭. গ্রিন টিতে রয়েছে ফ্লেভোনয়েড নামক একটি উপাদান, যা আসলে অ্যান্টিঅক্সিডেন্ট। এটি এমন একটি শক্তিশালী উপাদান, যা সব দিক থেকে শরীরকে চাঙ্গা রাখে। গ্রিন টি রোগ প্রতিরোধ ক্ষমতা বাড়ায়। 
এ ছাড়া কেটেচিন নামেও একটি উপাদান থাকে এই চায়ে, যা ভিটামিন 'ই' ও 'সি'র থেকেও বেশি শক্তিশালী। এটি শরীরে প্রবেশ করে একাধিক উপকার করে।,তথ্যসূত্র: আনন্দবাজার পত্রিকা,"
করোনা: ছুটি শেষেও নিরাপদে থাকতে করণীয়,"পৃথিবীর বিভিন্ন দেশে ধীরে ধীরে তুলে দেয়া হচ্ছে লকডাউন। বাংলাদেশেও রোববার থেকে শেষ হচ্ছে সরকারি ছুটি। ,দুই মাসের বেশি সময় ধরে চলা ছুটি শেষে খুলে যাচ্ছে সব ধরনের প্রতিষ্ঠান। চলবে গণপরিবহনও।,এতদিন করোনা সংক্রমণ রোধে যারা ঘরবন্দি ছিলেন; তাদেরও এখন কর্মস্থলের জন্য বের হতে হবে।  ,ছুটি শেষ হওয়ার কারণে সব জায়গায় মানুষের ভিড় বাড়বে। এ সময় নিজেকে ও পরিবারকে নিরাপদ এবং সুস্থ রাখতে সচেতন হতে হবে। মানতে হবে কিছু নিয়ম।,শুধু নিজের জন্য নয়, পরিবারের সবার জন্য মানতে হবে নিয়মগুলো। কারণ করোনা ছোঁয়াচে রোগ। ,এ সময় নিরাপদে থাকতে করণীয়-,১. বাড়িতে যেন কোনোভাবেই জীবাণু না ঢুকতে পারে সে বিষয়ে সর্তক থাকুন। ,২. বাইরে গেলে মাস্ক আর গ্লাভস ব্যবহার করুন। সঙ্গে রাখুন স্যানিটাইজার ও টিস্যু পেপার ,৩. বাইরে থেকে ফিরে ২০ মিনিট সময় নিয়ে সাবান দিয়ে হাত ধুয়ে নিন ও গায়ের পোশাক ও মাস্ক পরিষ্কার করুন।  ,৪. গাড়ির দরজার হাতল ও সিট জীবাণুমুক্ত করে নিন। ,৫. অফিসে ঢুকে ডেস্ক, কম্পিউটারের কি-বোর্ড ও ফোন মুছে নিন। গ্লাভস পরেই কাজ করতে পারলে ভালো।  ,৬.  বার বার সাবান-পানি দিয়ে হাত ধুতে হবে।,৭. বাইরে থেকে ফিরে আগে গোসল করে নিন। ব্যবহার করা পোশাকটি ধুয়ে রোদে শুকিয়ে জীবাণুমুক্ত করে নিন।,৮. মুখ, নাক বা চোখে হাত দেবেন না। ,"
জ্বর সর্দি-কাশি সারাবে দেশি  ফলের সালাদ,"রুচি বাড়াতে খাবারের তালিকায় রাখতে পারেন মুখরোচক দেশি ফলের সালাদ। দেশি ফল আনারসের সালাদ খেতে পারেন।  ,আনারস ভিটামিন এ, বি ও সি এর একটি উৎকৃষ্ট উৎস। এতে রয়েছে ক্যালসিয়াম, ফসফরাস, পটাসিয়াম, ব্রোমেলেইন, বিটা-ক্যারোটিন, মিনারেল, শর্করা, ফাইবার, আয়রন, প্রোটিন। ,এতে ফ্যাটের পরিমাণ একেবারেই কম। এই ফল ওজন কমাতে সহায়ক। এটি রুচিবর্ধক ফল।,তাই মুখে রুচি না পেলে আনারস খেতে পারেন। ,এতে প্রচুর ক্যালসিয়াম, মিনারেলস, ম্যাংগানিজ ও ভিটামিন থাকে। মুখের ভেতরের জীবাণুর আক্রমণ রোধ করে। সারা দিনের ক্লান্তি দূর করবে। ,এছাড়া জ্বর, সর্দি-কাশি সারাতে আনারস খুবই উপকারি ফল। ,আনারসের সালাদ,উপকরণ,৩ কাপ আনারসের টুকরা,  রস ১ কাপ, বিট লবণ আধা চা-চামচ, চিনি ২ টেবিল চামচ ও কাঁচা মরিচ/শুকনা মরিচ ২টা।,প্রণালি,সব উপকরণ একসঙ্গে মিশিয়ে নিন। ফ্রিজে রেখে ঠান্ডা করে পরিবেশন করুন।
 ,"
