Blog Titles,Blog Content
ঈদের পোশাক নিয়ে লা রিভ,"লা রিভ সব সময়ই আন্তর্জাতিক ট্রেন্ডের সঙ্গে দেশি ফ্যাশনের ফিউশন নিয়ে কাজ করে। ঈদুল-আজহা কালেকশনেও টিউডর স্টাইল থেকে ইন্সপিরেশন নিয়ে বাংলার ঐতিহ্যবাহী মসলিন, অরগাঞ্জা ও সিল্ক কাপড়গুলো দিয়ে লেয়ারিং এবং ভলিউমের কাজ করা হয়েছে।,তারও পরে নিজস্ব ধাঁচে জ্যাকোবিয়ান প্রিন্ট, ভিন্টেজ রোমান্টিক ফ্লাওয়ার, ফ্লোরাল দামাস্ক ও বারোক মোটিফ, এলিজাবেথান ব্রোকেড, অর্নেট ফ্লোরাল লেটারিং প্রিন্টসহ আরও কিছু রাজকীয় প্রিন্ট ব্যবহার করেছি।,একই সঙ্গে জোর দেয়া হয়েছে ভলিউমে। ভলিউম বাড়ানো স্কার্ট ও ফ্রক, প্লিট দেয়া প্যান্ট, র্যা ফল ও ফ্রিল, এ লাইন, আওয়ার গ্লাস ও এম্পায়ার ওয়েস্ট সিলভেট, র্যা প প্যাটার্নের প্রাচুর্য দেখা যাবে এবার। একই সঙ্গে পাফ, কাফ, বিশপ ও বেল স্লিভস, ফ্রিল, ফ্রিঞ্জ ও ট্যাসেল, কলার এবং হাতায় কারচুপি, মুক্তার হেম, রিফ্লেক্টিভ মিরর, ক্রিউয়েল ওয়ার্কও চোখে পড়বে।’,লা রিভ এবং ঈদুল আজহা কালেকশন সম্পর্কে জানতে ভিজিট করুন লা রিভের ফেসবুক পেজ www.facebook.com/lerevecraye,ফেস মাস্ক আনল ‘সারা’,‘সারা’ লাইফস্টাইল নিয়ে এসেছে ৭২ শতাংশ পার্টিক্যাল ফিল্টার সক্ষমসহ লেভেল ২ ব্রেদিবিলিটির ৩ লেয়ারের প্রটেকটিভ কাপড়ের ফেস মাস্ক (নন মেডিক্যাল)। করোনা মহামারীতে মানুষের চলাচলের ক্ষেত্রে এখন ফেস মাস্কের ব্যবহার অপরিহার্য। সে ক্ষেত্রে আরামদায়ক এবং কার্যকরী এ ফেস মাস্কটি সংকট নিরাময়ে হতে পারে প্রতিদিনের ব্যবহার্য অংশ। কাপড়ের তৈরি এ ফেস মাস্কটি ০.৩ মাইক্রনের পার্টিক্যাল ৭২ শতাংশ পর্যন্ত রোধ করতে পারে  যেখানে সার্জিক্যাল ফেস মাস্কও ৭০-৯৫ শতাংশ পার্টিক্যাল রোধ করে।,এছাড়াও মাস্কটি ব্রেদিবিলিটি অর্থাৎ শ্বাস-প্রশ্বাসের ক্ষেত্রে ‘লেভেল-২’ এর মান পূরণ করে যা কেএন- ৯৫ ফেস মাস্কের সমতুল্য। পাশাপাশি ফেস মাস্কটিতে ব্যবহার করা হয়েছে অ্যান্টিমাইক্রোবিয়াল ফিনিশ। মাস্কটিতে আরও রয়েছে অ্যাডজাস্টেবল নোজ পিন এবং আরামদায়ক ইয়ার লুপ। সাধারণ দূষণ, ধুলাবালি প্রতিরোধেও ফেস মাস্কটি সম্পূণরূপে সক্ষম, যা ভাইরাস সংক্রমণের ঝুঁকিও অনেকাংশে কমাতে সাহায্য করবে। মাস্কটির মূল্য নির্ধারণ করা হয়েছে মাত্র পঞ্চাশ টাকা।,‘সারা’ এর ওয়েবসাইট (www.saralifestyle.com.bd) থেকে ক্রেতারা অর্ডার করতে পারবেন।,স্বাস্থ্য সুরক্ষায় করোনা কিলার,টেক্সটাইল খাতের সুইস উদ্ভাবক প্রতিষ্ঠানের এমন এক প্রযুক্তির উদ্ভাবন করেছে যা করোনাভাইরাসসহ অন্যান্য ক্ষতিকর ভাইরাস ও ব্যাকটেরিয়ার ৯৯.৯৯ শতাংশ সংক্রমণ মাত্র দুই মিনিটে ধ্বংস করে দিতে পারে। উন্নত সিলভার এবং ভ্যাসিকাল প্রযুক্তির বিশেষ সহায়তায় তৈরি সুইচ টেকনোলজি সমৃদ্ধ ‘করোনা কিলার’ নামে এ প্রযুক্তিটি বাংলাদেশের বাজারে নিয়ে এসেছে দেশের সুপরিচিত ব্যবসায়িক প্রতিষ্ঠান রুট গ্র“প অব কোম্পানিজ।,সুইচ টেকনোলজি সমৃদ্ধ ‘করোনা কিলার’ টেক্সটাইলস অ্যান্ড অ্যাপারেলসের তৈরি স্বাস্থ্য সুরক্ষা সামগ্রী আপনাকে শুধু সুরক্ষাই দেবে না সেসঙ্গে এসব ক্ষতিকর উপাদান এগুলো সংস্পর্শে এলে সেগুলোকে ধ্বংস করবে।,‘লাভলিন ক্যাফে অ্যান্ড রেস্টুরেন্ট’র উদ্বোধন,স্বাস্থ্য সুরক্ষা ও সামাজিক দূরত্ব নিশ্চিত করেই উত্তরা ১২ নাম্বার সেক্টরের শাহ মাখদুম এভিনিউতে যাত্রা শুরু করেছে ‘লাভলিন ক্যাফে অ্যান্ড রেস্টুরেন্ট’। আনুষ্ঠানিকভাবে রেস্টুরেন্টের উদ্বোধন করেন লাভলিন ক্যাফে অ্যান্ড রেস্টুরেন্টের প্রধান নির্বাহী কর্মকর্তা এমদাদ হোসেন সরকারের মা মিসেস হোসনে আরা বেগম। আরও উপস্থিত ছিলেন উত্তরা ৫নং ওয়ার্ড কমিশনার মো. শরিফুর রহমান ও অন্যান্য গণ্যমাণ্য ব্যক্তিরা।,এ প্রসঙ্গে লাভলিন ক্যাফে অ্যান্ড রেস্টুরেন্টের প্রধান নির্বাহী কর্মকর্তা এমদাদ হোসেন সরকার বলেন- করোনার কারণে সব কিছুই বিপর্যস্ত হলেও স্বাস্থ্যবিধি মেনেই আমাদের চলতে হবে তাই সুস্থ থাকার জন্য স্বাস্থ্যকর খাবার এ চিন্তা মাথায় রেখেই খাবারের মাধ্যমে মানুষের সেবা করার মানসিকতা নিয়েই যাত্রা শুরু করেছে  লাভলিন ক্যাফে অ্যান্ড রেস্টুরেন্ট।  দৃষ্টি নন্দন অন্দর সাজে সজ্জিত লাভলিন এ সামাজিক দূরত্ব বজায় রেখে প্রায় শতাধিক অতিথি একসঙ্গে বসার ব্যবস্থা রয়েছে।,বিস্তারিত : ০১৬২২৮৮৯৯২২  https:/ww/w.facebook.com/loveleenbd,"
"ত্বকে বাদামি ও লালচে তিল কেন হয়, কী করবেন?","অনেকের মুখে ও শরীরের বিভিন্ন স্থানে বাদমি ও লালচে রঙের তিল হয়ে থাকে। মুখে অবাঞ্চিত দাগ এবং তিলের জন্য মুখের সৌন্দর্যই নষ্ট হয়। তাই অনেকে এর সমাধান খুঁজে থাকেন। ,তিল আসলে কী?,তিল আসলে এক ধরনের ‘বিনাইন টিউমার’। তবে এসব তিল ক্ষতির নয়।,চিকিৎসা বিজ্ঞানে যাকে বলে ‘মেলানোসাইটিক নিভাস’। সাধারণত ত্বকের রঞ্জক পদার্থ মেলানিন উৎপন্নকারী কোষ ‘মেলানোসাইট’ ত্বকজুড়ে সমানভাবে বিস্তৃত হয়ে ত্বকের রঙ তৈরি করে। ,এ বিষয়ে জালালাবাদ রাগীব-রাবেয়া মেডিকেল কলেজ হাসপাতালের সহযোগী অধ্যাপক ডা. মো. তৌহিদুল ইসলাম ইমদাদ (চর্ম ও যৌন রোগ বিভাগ) যুগান্তরকে বলেন, বাদামি ও লালচে এসব তিল ত্বকের জন্য কোনো ক্ষতি করে না। জেনিটিক কারণে ও ছোটবেলায় অনেকের শরীরে এসব তিল দেখা যায়।,
তিল কেন হয়,ডা. মো. তৌহিদুল বলেন, তিল প্রধানত জিনগত কারণে হয়। তা ছাড়া অতিরিক্ত সূর্যালোকে যাওয়া ও রেডিয়েশন থেরাপি দীর্ঘদিন চললেও তিল হতে পারে। কেউ দীর্ঘদিন অন্য কোনো রোগের ওষুধ সেবন করলেও এই রোগ হতে পারে। ,চিকিৎসা,ওই চিকিৎসক বলেন, কোনো ওষুধ বা মলম ব্যবহারে এসব তিল দূর করা যায় না। তিল সমস্যা দূর করতে অনেক সময় ডারমেটো সার্জারির প্রয়োজন হয়। এ ক্ষেত্রে লোকাল অ্যানেস্থেসিয়া করেই অপারেশন করা হয়। আর ইলেকট্রো সার্জারিও করা লাগতে পারে। ,কী করবেন,যতটা সম্ভব রোদ এড়িয়ে চলা, ভালো ব্র্যান্ডের সান ব্লক ব্যবহার করা। রোদে গেলে ছাতা, স্কার্ফ ও ব্যবহার করা এবং সুষম খাবার খাওয়া ও প্রচুর পরিমাণে পানি পান করা। ,"
এই সময়ে ডায়রিয়া হলে কী করবেন,"ডায়রিয়া হচ্ছে একটি পানিবাহিত রোগ। বর্ষার এই সময়ে অনেকে ডায়রিয়ায় আক্রান্ত হতে পারেন। ডায়রিয়া হলে অনেকে চিন্তায় পড়ে যান। তবে ডায়রিয়া হলে চিন্তার কিছু নেই। এই রোগ তিন দিনে সেরে যায়। 
 
ডায়রিয়া হলে পানি ও লবণ শরীর থেকে বেরিয়ে যায়, তা পূরণের জন্য স্যালাইন ও ডাবের পানি খেতে পারেন।
  
এ বিষয়ে ঢাকা মেডিকেল কলেজ হাসপাতালের (ঢামেক) টেলিমেডিসিন বিভাগের কো-অর্ডিনেটর সহযোগী অধ্যাপক ডা. মোহাম্মদ যায়েদ হোসেন বলেন, ডায়রিয়া হলে ওষুধ না খেয়ে বিশ্রাম নিন, বারবার খাওয়ার স্যালাইন বা ডাবের পানি পান করুন, বেশি করে তরল খান।,ডায়রিয়া প্রতিরোধে যা করবেন–,১. এ সময় রাস্তায় তৈরি শরবত, পানি ও খাবার খাবেন না।,২. পচা-বাসি খাবার খাওয়া যাবে না। খাবার খাওয়ার আগে হাত ভালোভাবে পরিষ্কার করতে হবে।,৩. বাইরে থেকে ঘরে ফিরে সাবানপানি দিয়ে হাত ধুতে হবে। এ ছাড়া গায়ের পোশাকও পরিষ্কার করুন। সবচেয়ে ভালো হয় গোসল সেরে ফেললে। ,৪. ছয় মাসের কম বয়সী শিশুর ডায়রিয়া হলে শুধু মায়ের দুধ খাওয়াতে হবে। এ সময় শিশুকে অসুস্থ লোক বা রোগী থেকে দূরে রাখুন। 
৫. খাওয়ার পানি ফুটিয়ে খেতে হবে। এ ছাড়া আপনার ঘর ও টয়লেট পরিষ্কার রাখুন। ,"
তালাকের পর গর্ভের সন্তানের দায়িত্ব কে নেবে,"জীবনে চূড়ান্ত বিপর্যয় থেকে স্বামী-স্ত্রী উভয়কে রক্ষার জন্য ইসলামে তালাকের বিধান রাখা হয়েছে। উভয়ের মধ্যে বিরোধ যখন চরম পর্যায়ে পৌঁছায়, তখনই আসে তালাকের প্রশ্ন।,তবে মুখে তিন তালাক দিলেই তালাক হবে এমন নয়, তালাক দেয়ার কিছু আইনগত বাধ্যবাধকতাও রয়েছে। তালাকের নিয়ম না মানলে অনেক জটিলতার সৃষ্টি হতে পারে।  ,অনেকেই প্রশ্ন করেন– অন্তঃসত্ত্বা স্ত্রীকে কি তালাক দেয়া যায়? এই তালাক কীভাবে কার্যকর হয় এবং সন্তান ভূমিষ্ঠ হওয়ার পর তার দায়িত্ব কে নেবে?,গার্ডিয়ানশিপ এন্ড ওয়ার্ড অ্যাক্টএর ১৮৯০ সালের ধারা ১৭ ও উপধারা ২   বলা হয়েছে– সন্তানের বয়স, লিঙ্গ ও ধর্ম বিবেচনা করে কোর্ট সিদ্ধান্ত নেবে সন্তান কার কাছে থাকবে। ,পারিবারিক আদালত অধ্যাদেশ ১৯৮৫ সালের ৫ ধারায় মুসলিম ও হিন্দু আইনে বলা হয়েছে– বাবা হচ্ছেন সামাজিক ও আইনগত অভিভাবক। এ ছাড়া বাবার অনুপস্থিতিতে তার দায়িত্ব নেবে দাদা-দাদি অথবা বাবার পরিবারের সদস্যরা। ,দ্যা মেজরটি অ্যাক্ট নামের অপর একটি আইনে বলা হয়েছে– বাবাই হচ্ছেন সন্তানের আইনগত অভিভাবক। সন্তান সাবালক হওয়া পর্যন্ত তার দায়িত্ব নেবেন বাবা। ,অন্তঃসত্ত্বা স্ত্রীকে তালাক,মুসলিম পারিবারিক আইন অধ্যাদেশ ১৯৬১ এর ধারা ৭ ও উপধারা ৫ এ বলা হয়েছে, অন্তঃসত্ত্বা অবস্থায় স্ত্রীকে তালাক দেয়া যায়। তবে গর্ভাবস্থায় তালাক দিলে সন্তান ভূমিষ্ঠ না হওয়া পর্যন্ত তালাক কার্যকর হবে না। ,সন্তানের দায়ভার,জন্মের পর সন্তান সাবালক হওয়া পর্যন্ত তার সব দায়িত্ব নেবেন বাবা। আর জন্মের পর লালন পালনের দায়িত্ব নেবে মা। ,ছেলে সন্তান হলে মায়ের কাছে থাকবে সাত বছর, আর  মেয়ে সন্তান হলে থাকবে বয়সসন্ধিকাল (১৫ বছর)। তবে কিছু  ক্ষেত্রে মা তার লালন-পালনের অধিকার হারাতে পারে।  , ,লেখক: অ্যাডভোকেট আবুল হাসান, সুপ্রিমকোর্ট অব বাংলাদেশ।,"
গরুর মাংস কতটুকু খাওয়া স্বাস্থ্যের জন্য ভালো,"কোরবানির ঈদের সময় থেকে বেশ কয়েক দিন নিয়মিত গরুর মাংস খাওয়া হয়ে থাকে। তবে অতিরিক্ত মাংস খাওয়া শরীরের জন্য মোটেও ভালো নয়। ,গরুর মাংসের পুষ্টিগুণ,শরীরের জন্য প্রয়োজনীয় ৯টি পুষ্টি উপাদান আছে গরুর মাংসে। এগুলো হলো প্রোটিন, জিংক, ভিটামিন বি১২, সেলেনিয়াম, ফসফরাস, নায়াসিন, ভিটামিন বি৬, আয়রন ও রিবোফ্লাভিন।
 
প্রোটিন শরীরের পেশি গঠনে ভূমিকা রাখে, জিংক রোগ প্রতিরোধ ক্ষমতা বাড়ায়, ফসফরাস দাঁত ও হাড়ের শক্তি বাড়ায়, আয়রন শরীরের পেশিগুলোতে অক্সিজেন প্রবাহে সহায়তা করে এবং ভিটামিন বি১২ খাদ্য থেকে শক্তি জোগান দেয়। ,বর্ধনশীল শিশু বা টিএনএজারদের শক্তিশালী করে গড়ে তুলতে গরুর মাংসের তুলনা নেই। শারীরিক ও বুদ্ধি-বৃত্তিক গঠন এবং রক্তবর্ধনেও এটি ভূমিকা রাখে। ,আমরা অনেকেই জানি না যে গরুর মাংস কতটুকু খাবেন ও কীভাবে খাবেন?,এ বিষয়ে এভার কেয়ার হাসপাতালের (অ্যাপোলো) পুষ্টিবিদ তামান্না চৌধুরী বলেন, সব বয়সী মানুষের মাংস খেতে হবে পরিমাণমতো। অতিরিক্ত মাংস খাওয়া স্বাস্থ্যের জন্য মোটেও ভালো নয়। কোরবানি ঈদের পর বেশ কয়েক দিন মাংস খাওয়া হয়ে থাকে। তাই এ সময় প্রোটিনজাতীয় অন্য খাবারে খাবেন না। এ ছাড়া একটানা মাংস খাওয়া স্বাস্থ্যের জন্য ভালো নয়। ,তিনি বলেন, হার্ট ও উচ্চরক্তচাপের রোগীর মাংস খাওয়ার ক্ষেত্রে সচেতন হতে হবে। এসব রোগী মাংস খেতে চাইলে তার পরিমাণ কম হবে। আর মাংস রান্না করার সময় সিদ্ধ করে পানি ফেলে দিয়ে কম তেলে রান্না করতে হবে। এতে স্বাদ কম হলেও এটি স্বাস্থ্যকর। ,কতটুকু মাংস খাবেন-,প্রতিদিন গরুর মাংস খাওয়ার নিরাপদ মাত্রা হলো ৩ আউন্স বা ৮৫ গ্রাম। ৩ আউন্স মাংসে আছে ২০০ কিলো ক্যালোরি, যা দৈনিক মাত্র ১০ ক্যালোরির জোগান দেবে।,এই ৩ আউন্স মাংসে কোলেস্টেরল থাকে ৫৩ মিলিগ্রাম। একজন সুস্থ ব্যক্তির প্রতিদিন নিরাপদ মাত্রা হলো ৩০০ মিলিগ্রাম এবং হার্টের রোগীদের জন্য ২০০ মিলিগ্রাম। ,"
ঈদে শাহি তেহারি রেসিপি,"কোরবানির ঈদে সবার ঘরেই মাংস থাকে। এ সময় প্রিয়জনদের জন্য তৈরি করতে পারেন মজাদার কিছু খাবার। ,ঈদে ঘরেই তৈরি করতে পারেন শাহি তেহারি। আসুন জেনে নিই কীভাবে তৈরি করবেন শাহি তেহারি-,উপকরণ,গরুর মাংস দেড় কেজি, চাল ৫০০ গ্রাম, বাদাম+পোস্তবাটা দুই চা চামচ, তেল ও ঘি দেড় কাপ, পেঁয়াজ কুচি দেড় কাপ, আদা ও রসুন বাটা এক টেবিল চামচ কাঁচামরিচ ১০টি, টকদই ও ঘন দুধ আধা কাপ করে, লবণ ও চিনি স্বাদমতো, টমেটো সস আধা কাপ, ধনিয়া ও জিরা গুঁড়া এক চা চামচ, গোলমরিচ গুঁড়া এক চা চামচ, গোলাপজল এক চা চামচ, এলাচ, দারুচিনি, লবঙ্গ, জায়ফল ও জয়ত্রী গুঁড়া দুই চা চামচ।,
প্রণালি,গরুর মাংস ছোট করে কেটে সব মসলা দিয়ে মেখে পাত্রে তেল গরম করে পেঁয়াজ লাল করে ভেজে তাতে মাংস রান্না করতে হবে। অন্য পাত্রে তেলে চাল ভেজে পরিমাণমতো পানি দিয়ে ফুটে উঠলে রান্না করা মাংস দিয়ে রান্না করে দমে রাখতে হবে।
 ,"
মোংলাবন্দর হাসপাতালে নিয়োগ,"মোংলাবন্দর কর্তৃপক্ষের অধীন মোংলাবন্দর হাসপাতালে সম্পূর্ণ অস্থায়ীভাবে চুক্তিভিত্তিক চিকিৎসক নেয়া হবে।,পদের নাম: চিকিৎসা কর্মকর্তা (মহিলা)
পদ সংখ্যা: ১টি
যোগ্যতা: এমবিবিএস ডিগ্রিধারী এবং বিএমডিসি রেজিস্ট্রেশনপ্রাপ্ত। অভিজ্ঞ ও গাইনি ও অবসটেট্রিক্সে পোস্ট গ্রাজুয়েশন ট্রেনিংপ্রাপ্ত প্রার্থীদের অগ্রাধিকার দেয়া হবে।
বেতন: সর্বসাকল্যে ৩৫,০০০ টাকা,আবেদনের ঠিকানা: পরিচালক (প্রশাসন), মোংলাবন্দর কর্তৃপক্ষ, ডাকঘর মোংলা-৯৩৫১, জেলা-বাগেরহাট।,আবেদনের শেষ তারিখ: ২৬ জুলাই ২০২০।
,"
পেটেন্ট ডিজাইন ও ট্রেড মার্কস অধিদফতরে নিয়োগ,"পেটেন্ট, ডিজাইন ও ট্রেড মার্কস অধিদফতরের (ডিপিডিটি) রাজস্ব খাতভুক্ত পদে জনবল নিয়োগ দেয়া হবে।,পদের নাম: সাঁটলিপিকার-কাম-কম্পিউটার অপারেটর
পদ সংখ্যা: ২টি
যোগ্যতা: এইচএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ। সাঁটলিপিতে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ৫০ ও ৮০ শব্দের গতি, কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা
পদের নাম: কম্পিউটার অপারেটর
পদসংখ্যা: ১টি
যোগ্যতা: স্নাতক বা সমমানের ডিগ্রি। কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: সাঁট মুদ্রাক্ষরিক-কাম-কম্পিউটার অপারেটর
পদসংখ্যা: ৩টি
যোগ্যতা: স্নাতক বা সমমানের ডিগ্রি। সাঁটলিপিতে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ৪৫ ও ৭০ শব্দের গতি এবং কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ২৫ ও ৩০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ১০,২০০-২৪,৬৮০ টাকা,পদের নাম: অফিস সহকারী-কাম-কম্পিউটার মুদ্রাক্ষরিক
পদ সংখ্যা: ৫টি
যোগ্যতা: উচ্চমাধ্যমিক সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ। কম্পিউটারে ওয়ার্ড প্রসেসিং, ডাটা এন্ট্রি ও টাইপিংয়ে বাংলা ও ইংরেজিতে প্রতি মিনিট কমপক্ষে ২০ শব্দের গতি থাকতে হবে।
বেতন স্কেল: ৯,৩০০-২২,৪৯০ টাকা
পদের নাম: নৈশপ্রহরী
পদ সংখ্যা: ১টি
যোগ্যতা: অষ্টম শ্রেণি বা জেএসসি বা সমমানের পরীক্ষায় উত্তীর্ণ।
বেতন স্কেল: ৮,২৫০-২০,০১০ টাকা,আবেদনের নিয়ম: অনলাইনে http://dpdt.teletalk.com.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ৩ আগস্ট সকাল ১০টা থেকে ৩ সেপ্টেম্বর বিকাল ৫টা পর্যন্ত।
,"
মালয়েশিয়ায় বিমানের বিশেষ ফ্লাইট যাবে বুধবার,"করোনাভাইরাস (কোভিড-১৯) পরিস্থিতির মধ্যে মালয়েশিয়া ও বাংলাদেশি নাগরিকদের জন্য বুধবার (২২ জুলাই) ঢাকা-কুয়ালালামপুর-ঢাকা বিশেষ ফ্লাইট পরিচালনা করবে রাষ্ট্রীয় পতাকাবাহী বিমান বাংলাদেশ এয়ারলাইন্স।,বিমানের ওয়েবসাইটে এ তথ্য জানানো হয়েছে।,বুধবার সকালে যাত্রী নিয়ে বিমানের বিজি ৪১৮২ বিশেষ ফ্লাইটটি কুয়ালালামপুরের উদ্দেশে রওনা দেবে। সেখানে পৌঁছে যাত্রী নিয়ে পুনরায় ফ্লাইটি ঢাকায় ফিরবে। ,বিমানের ওয়েবসাইটে বলা হয়েছে, ভ্রমণের ৭২ ঘণ্টার মধ্যে নির্ধারিত পিসিআর ল্যাব থেকে কোভিড-১৯ পরীক্ষা করিয়ে যাত্রীদের ভ্রমণ করতে হবে। যাদের কোভিড-১৯ নেগেটিভ আসবে তারাই শুধু ভ্রমণ করতে পারবেন। বিস্তারিত তথ্য বিমানের ওয়েবসাইট www.biman-airlines.com থেকে পাওয়া যাবে।  ,উল্লেখ্য, করোনার মহামারীর কারণে গত ২৪ মার্চ থেকে মালয়েশিয়ার সঙ্গে ফ্লাইট চলাচল বন্ধ রয়েছে।,"
সন্দেহপ্রবণ মানুষের আয়ু কম হয়: গবেষণা,"সন্দেহপ্রবণ মানুষের আয়ু কম। সুইডেনের স্টকহোম ইউনিভার্সিটির একদল শিক্ষক ২৪ হাজার মানুষের ওপর গবেষণা করে এ তথ্য দিয়েছেন। খবর ডেইলি মেইল।,ওইসব মানুষের মধ্যে ৩৭ ভাগ অন্যকে বিশ্বাস করে। ৫৮ ভাগ অন্যকে বিশ্বাস করে না। আর ৫ ভাগ কোনো উত্তর দিতে পারেনি। ,যুক্তরাষ্ট্রের মৃত ব্যক্তিদের তালিকা থেকে দেখা যায়, জীবদ্দশায় যারা পজিটিভ চিন্তাভাবনা করতেন, তারাই বেশি দিন বেঁচে থেকেছেন।,গবেষণায় আরও বলা হয়েছে, সন্দেহপ্রবণ মানুষের তুলনায় যারা অন্যকে বিশ্বাস করেন, তারা বেশি দিন বাঁচেন। যারা অন্যকে ক্ষমা করেন, তারাও বাঁচেন বেশি দিন। ,এতে আরও দেখা গেছে, বৃদ্ধ বয়সে মানুষ বেশি আশাবাদী হয়। যারা অন্যকে বিশ্বাস করেন তাদের হার্ট ভালো থাকে। তাদের হৃদযন্ত্রজনিত রোগও প্রায় ১৩ ভাগ কম।,স্টকহোম ইউনিভার্সিটির গবেষকরা বলেন, অন্যের প্রতি বিশ্বাস জীবনের উন্নতিকে অনেক সহজ করতে পারে। 
তাই সুন্দর জীবনযাপন ও দীর্ঘায়ুর জন্য সন্দেহপ্রবণ মনোভাব দূর করতে হবে এবং মানুষকে বিশ্বাস করতে হবে।,তবে গবেষক আলেকজেন্ডার মেথিন দ্বিমত পোষণ করে বলেন, খুব সহজেই অন্যকে বিশ্বাস করা ঠিক নয়। কেননা মানুষ বিশ্বাসের সুযোগ নিয়ে প্রতারণা করতে পারে।
 ,"
ঈদ স্পেশাল রেসিপি,"মুসলমানদের সবচেয়ে বড় ধর্মীয় উৎসব হচ্ছে ঈদুল আজহা। এই ঈদে  আল্লাহর সন্তুষ্টি অর্জনের জন্য মুসলমানরা পশু কোরবানির করেন। ,ঈদে বিভিন্ন ধরনের খাবারের আয়োজন করা হয়ে থাকে। তার মধ্যে সবচেয়ে গুরুত্বপূর্ণ হচ্ছে ঈদের দিন সকালে মিষ্টিমুখ।,মিষ্টিমুখের কথা বলতে চাইলে প্রথমে খাবার তালিকায় রাখতে হয় সেমাই। ঈদে প্রিয়জনদের জন্য তৈরি করতে পারেন সেমাই জর্দা।,আসুন জেনে নিই কীভাবে তৈরি করবেন সেমাই জর্দা-,উপকরণ,এক প্যাকেট সেমাই, ৪ টেবিল চামচ ঘি, দুই কাপ চিনি, ২ টেবিল চামচ কিশমিশ, ৩ টেবিল চামচ ভাজা চীনা বাদাম, এক কাপ কুরানো নারিকেল, দুটি তেজপাতা, ৩ টুকরো দারুচিনি, দুই কাপ পানি ও স্বাদমতো লবণ।,যেভাবে তৈরি করবেন-,প্রথমে কড়াইতে ঘি দিয়ে সামান্য গরম করে চিনি দিন। এবার প্যাকেট সেমাইয়ের অর্ধেকটা ঢেলে ১০-১৫ মিনিট নাড়তে থাকুন। যেন সেমাইটা ঘিয়ে ভাজা হয়। এর পর কুরানো নারিকেল দিয়ে নাড়ুন। ,কিছুক্ষণ পর পানি দিয়ে আঁচ কমিয়ে নাড়তে থাকুন। পানি শুকিয়ে এলে বাদাম, কিশমিশ, তেজপাতা, দারুচিনি দিয়ে আরও ১০ মিনিট হালকা আঁচে দমে রাখুন। সেমাই ঝরঝরে হলে নামিয়ে পরিবেশন করুন।,তথ্যসূত্র: বোল্ডস্কাই, ,,"
