Blog Titles,Blog Content
ঘরেই তৈরি করুন পুডিং,"পুডিং বেশিরভাগ সময় বাইরে থেকে কিনে খেয়ে থাকি। তবে আপনি চাইলে এ খাবার ঘরেই তৈরি করতে পারেন। বড়দের পাশাপাশি শিশুদেরও খাবারটি খুব পছন্দের। ,আসুন জেনে নিই স্বাস্থ্যসম্মত উপায়ে কীভাবে বাড়িতে তৈরি করবেন পুডিং,যা লাগবে,কনডেন্সড মিল্ক দুটি, লিকুইড দুধ আধাকাপ, ডিম ১২টি, ভ্যানিলা এসেন্স আধা চা চামচ, সবুজ রঙ সামান্য, হলুদ রঙ সামান্য, চিনি আধাকাপ, পানি দুই টেবিল চামচ।,যেভাবে করবেন,পানি ও চিনি দিয়ে প্রথমে ক্যারামেল তৈরি করে নিন। তার পর মিক্সিং বোলে ডিম, কনডেন্সড মিল্ক, লিকুইড দুধ একসঙ্গে বিটার দিয়ে মিক্স করুন। তার পর দুই ভাগ করে নিন। একভাগ মিশ্রণে হলুদ রঙ, আরেকভাগ মিশ্রণে সবুজ রঙ মিশিয়ে নিন।,ক্যারামেল করা মোল্ডে হলুদ মিশ্রণ ঢেলে ১৬০ হ্ন সে. তাপমাত্রায় ইলেকট্রিক ওভেনে এক ঘণ্টা বেক করুন। এক ঘণ্টা পর সবুজ মিশ্রণ ঢেলে আরও এক ঘণ্টা বেক করুন। তার পর ঠাণ্ডা হলে মোল্ডের চারপাশ চাকু দিয়ে কেটে উল্টিয়ে কিউব করে কেটে পরিবেশন করুন।
 ,"
ঢাকা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়ে নিয়োগ,"ঢাকা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়ের রাজস্ব খাতভুক্ত পদে শিক্ষক ও কর্মকর্তা-কর্মচারী নিয়োগ দেয়া হবে।,পদের নাম: সহযোগী অধ্যাপক
পদ সংখ্যা: 
ক. পুরকৌশল বিভাগ ১টি
খ. মানবিক ও সামাজিক বিজ্ঞান বিভাগ ১টি
বেতন স্কেল: ৫০,০০০-৭১,২০০ টাকা,পদের নাম: সহকারী অধ্যাপক
পদ সংখ্যা: 
ক. সিএসই বিভাগ ১টি
খ. ইনস্টিটিউট অব এনার্জি ইঞ্জিনিয়ারিং ১টি
গ. ইনস্টিটিউট অব ইনফরমেশন অ্যান্ড কমিউনিকেশন টেকনোলজি (আইআইসিটি) ১টি
ঘ. মানবিক ও সামাজিক বিজ্ঞান বিভাগ ২টি
ঙ. গণিত বিভাগ ১টি
বেতন স্কেল: ৩৫,৫০০-৬৭,০১০ টাকা,পদের নাম: প্রোগ্রামার
পদ সংখ্যা: ১টি
বেতন স্কেল: ৩৫,৫০০-৬৭,০১০ টাকা,পদের নাম: প্রভাষক
পদ সংখ্যা: ক. পুরকৌশল বিভাগ ৩টি
খ. সিএসই বিভাগ ১টি
গ. ইন্ডাস্ট্রিয়াল অ্যান্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ ১টি
ঘ. ইনস্টিটিউট অব ওয়াটার অ্যান্ড এনভায়রনমেন্ট ১টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী নেটওয়ার্ক ইঞ্জিনিয়ার
পদ সংখ্যা: আইসিটি সেল ১টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: টেকনিশিয়ান
পদ সংখ্যা: তওই কৌশল বিভাগ ১টি
বেতনস্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: ড্রাইভার
পদ সংখ্যা: ১টি
বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: নেটওয়ার্ক টেকনিশিয়ান
পদ সংখ্যা: আইসিটি সেল ১টি
বেতন স্কেল: ৯,৭০০-২৩,৪৯০ টাকা,আবেদনের শেষ তারিখ: পুরকৌশল বিভাগের সহযোগী অধ্যাপক ও গণিত বিভাগের সহকারী অধ্যাপক পদে আবেদন করা যাবে ১৮ অক্টোবর পর্যন্ত। অন্যান্য পদে আবেদনের শেষ তারিখ ২৪ সেপ্টেম্বর ২০২০।,"
শিশুকে করোনা থেকে নিরাপদ রাখার ৫ উপায়,"নভেল করোনাভাইরাস মহামারীতে শিশুরাও আক্রান্ত হচ্ছে। তাই এ সময় তাদের প্রতি বিশেষ যত্ন নেয়া প্রয়োজন।
 
এ বিষয়ে বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়ের শিশু বিশেষজ্ঞ ও সহযোগী অধ্যাপক ডা. মানিক কুমার তালুকদার যুগান্তরকে বলেন,  শিশুদের করোনা থেকে নিরাপদে রাখতে মাস্ক পরা ও হাত ধোয়ার অভ্যাস গড়ে তুলতে হবে। আর বাইরে থেকে ঘরে ফিরে শিশুকে স্পর্শ করার আগে নিজেকে জীবাণুমুক্ত করে নিতে হবে। ,এ ছাড়া আরও কিছু নিয়ম মানতে হবে। আসুন জেনে নিই কী করবেন-
 
১. শিশুরা করোনা সংক্রমণ ছড়ানোর বিষয়ে তেমন কিছুই জানে না। তাই পরিবারের অন্য সদস্য, বিশেষ করে যারা বয়স্কদের থেকে তাদের দূরে রাখুন। ,২. প্রয়োজনে বাইরে বের হলে শিশুদের মাস্ক পরা ও হাত ধোয়ার অভ্যাস গড়ে তুলতে হবে। ,৩. শিশুরা করোনায় আক্রান্ত হলে প্রয়োজনে তাদের হাসপাতালে আইসোলেশনে রাখতে হবে। এ সময় চিকিৎসকের পরামর্শ মেনে চলুন। ,৪. পরিবারের সদস্যদের অবশ্যই মাস্ক ব্যবহার করাবেন। এ ছাড়া অন্য স্বাস্থ্যবিধিগুলোও মেনে চলুন। ,৫. করোনা সম্পর্কে শিশুদের মধ্যে সচেতনতার অভ্যাস গড়ে তুলতে হবে। করোনা কী? কেন হয় ও স্বাস্থ্যবিধি বিষয়ে তাদের জানাতে হবে।   
 ,"
ওজন বাড়াতে চাইলে পাতে রাখুন ৭ খাবার ,"অতিরিক্ত ওজন যেমন শরীরের জন্য ক্ষতিকর, তেমনি প্রয়োজনের চেয়ে ওজন কমলেও  আপনি অসুস্থ হবেন। তাই একজন সুস্থ মানুষের ওজন থাকবে তার উচ্চতার সঙ্গে মিল রেখে। ,আমরা সাধারণত ওজন কমানোর কথা বলি। তবে অনেকের কিন্তু ওজন বাড়ানো প্রয়োজন। কিন্তু বাড়াতে পারছেন না।
 
তবে আপনি জানেন কী কিছু খাবার রয়েছে, যা খেলে দ্রুত ওজন বাড়বে।
 
এ বিষয়ে পরামর্শ দিয়েছেন বারডেম জেনারেল হাসপাতালের প্রধান পুষ্টিবিদ আখতারুন নাহার আলো। তিনি যুগান্তরকে বলেন, কিছু খাবার রয়েছে, যা খেলে দ্রুত ওজন বাড়ে। তাই ওজন বাড়াতে চাইলে আপনি এসব খাবার খেতে পারেন। ,আসুন জেনে নিই কী খাবেন–
 
১. আলু কার্বোহাইড্রেটের ভালো উৎস। এ ছাড়া পটাসিয়াম ও ভিটামিন সি পাওয়া যায় এ সবজি থেকে, যা শরীরে প্রবেশ কারা পর গ্লুকোজে পরিণত হয় ওজন বাড়ে। ,২. দই, ওটমিল বা সালাদের সঙ্গে মিশিয়ে শুকনো ফল খেতে পারেন। প্রাকৃতিক চিনি মিলবে শুকনা ফলে।,৩. খেতে পারেন কলা। এই ফলে রয়েছে প্রচুর পরিমাণে ক্যালোরি, চিনি ও পটাসিয়াম। ,৪. ওজন বাড়াতে চাইলে নিয়মিত খেতে পারেন পিনাট বাটার।,৫. পনির খেলে ওজন বাড়বে দ্রুত। কারণ প্রতি আউন্স পনির থেকে পাওয়া যায় ১১০ ক্যালোরি ও ৮ গ্রাম প্রোটিন। ,৬. বাদামে রয়েছে প্রচুর পরিমাণে ওমেগা ৩ ফ্যাটি অ্যাসিড ও ক্যালোরি। তাই বিভিন্ন ধরনের বাদাম খাদ্যতালিকায় রাখতে পারেন।
 
৭. খেতে পারেন লাল মাংস ও বিভিন্ন ধরনের ফলের রস। ,"
নিজেকে করোনা আক্রান্ত মনে হলে করণীয়,"মহামারী করোনাভাইরাসে প্রতিদিনই অনেক মানুষের মৃত্যু হচ্ছে। এই ভাইরাসে সাধারণত জ্বর, শুকনো কাশি ও শরীর ব্যথার মতো উপসর্গ  দেখা দিতে পারে। আবার উপসর্গ নেই এমন অনেকের করোনা পজিটিভ হচ্ছে। তাই এ রোগ থেকে বাঁচার অন্যতম উপায় হচ্ছে স্বাস্থ্যবিধি মেনে চলা। ,মেডিসিন ও ডায়াবেটিস রোগ বিশেষজ্ঞ কনসালট্যান্ট (সিটিস্কিন সেন্টার, শান্তিনগর, ঢাকা) ডা. ফাহিম আহমেদ রুপম যুগান্তরকে বলেন, আপনার করোনা উপসর্গ দেখা দিলে আগে পরীক্ষা করাতে হবে। আর নিজের করোনা সন্দেহ হলে অবশ্যই আগে থেকেই কিছু বিষয় মেনে চলতে হবে। ,আসুন জেনে নিই কী করবেন-,১. জ্বর, শুকনো কাশি, পেশিতে ব্যথা, গলাব্যথা, স্বাদ ও গন্ধের অনুভূতি না থাকা, শ্বাসকষ্ট, কখনও পেট খারাপ ও বমি বা বমি বমি ভাব হলে আপনাকে আলাদা থাকতে হবে। করোনা একাধিক লক্ষণ দেখা দিলে 'সেলফ আইসোলেশনে' থাকা সবচেয়ে নিরাপদ। ,২. করোনার উপসর্গ দেখা দিলে অবশ্যই নমুনা পরীক্ষা করাতে হবে। সরকারি ও বেসরকারি উভয় খাতে নমুনা পরীক্ষা করানো যায়। 
 
৩. গরম পানির গার্গল করুন ও ভাপ নিন। দিনে অন্তত চার থেকে ছয়বার গার্গল করুন। এ ছাড়া দিনে কয়েকবার গরম পানির ভাপ নিন।,৪. এ সময় পুষ্টিকর খাবার খেতে হবে। রোগ প্রতিরোধ ক্ষমতা বাড়ে এমন খাবার খান। এ জন্য প্রোটিনজাতীয় খাবার, স্যুপ ও ভিটামিন সি সমৃদ্ধ খাবার খেতে পারেন। ,৫. এ সময় শরীরে অক্সিজেনের মাত্রার ওঠানামা করছে কিনা খেয়াল রাখুন। পালস অক্সিমিটার নামে ছোট একটি মেডিকেল যন্ত্র এ ক্ষেত্রে হাতের কাছে রাখতে পারেন।,৬. করোনা আক্রান্ত হলে মানসিকভাবে অনেকে দুর্বল হয়ে পড়েন। এ সময় রোগীর মানসিক স্বাস্থ্যের যত্ন নিতে হবে এবং তাকে সাহস দিতে হবে।,৭. সেলফ আইসোলেশনে থাকার সময় চিকিৎসকের পরামর্শ অনুযায়ী ওষুধ খেতে হবে। আর মানতে হবে স্বাস্থ্যবিধি।
 ,"
মুখরোচক সবজি কাবাব,"গরু ও খাসির মাংসের কাবাব খেয়েছেন। কখনও খেয়েছেন সবজি কাবাব।  এই কাবাব স্বাস্থ্যের জন্যও ভালো। আপনি চাইলে ঘরে প্রিয়জনদের জন্য তৈরি করতে পারেন এই কাবাব। ,আসুন জেনে নিই কীভাবে তৈরি করবেন সবজি কাবাব- ,যা লাগবে ,আলু, বরবটি, পেঁপে, (সিদ্ধ), এক কাপ ছোলার ডাল (সিদ্ধ), ডিম দুটি, পেঁয়াজ বেরেস্তা এক কাপ, ঘি এক টেবিল চামচ, কাঁচামরিচ বাটা দুই টেবিল চামচ, আদা বাটা এক চা চামচ, গরম মসলা গুঁড়া এক চা চামচ, লবণ স্বাদমতো, বিস্কুটের গুঁড়া পরিমাণমতো, তেল ভাজার জন্য।,যেভাবে করবেন ,সিদ্ধ ডাল ও সিদ্ধ সবজি ব্লেন্ড করে নিতে হবে। এর সঙ্গে সব উপকরণ মিশিয়ে গোল করে ডিমে চুবিয়ে বিস্কুটের গুঁড়া লাগিয়ে তেলে ভাজতে হবে।
 ,"
সিলেট গ্যাস ফিল্ডস লিমিটেডে নিয়োগ,"পেট্রোবাংলার প্রতিষ্ঠান সিলেট গ্যাস ফিল্ডস লিমিটেডে (এসজিএফএল) ১৩ ধরনের পদে ১০৪ জনকে নিয়োগ দেয়া হবে।,পদের নাম: সহকারী ব্যবস্থাপক (সাধারণ)
পদ সংখ্যা: ৩০টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,
পদের নাম: সহকারী ব্যবস্থাপক (হিসাব)
পদ সংখ্যা: ১৩টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী ব্যবস্থাপক (ইলেকট্রিক্যাল)
পদ সংখ্যা: ৬টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী ব্যবস্থাপক (মেকানিক্যাল)
পদ সংখ্যা: ৭টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী ব্যবস্থাপক (কেমিক্যাল)
পদ সংখ্যা: ৭টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী ব্যবস্থাপক (সিভিল)
পদ সংখ্যা: ৩টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী ব্যবস্থাপক (কম্পিউটার ইঞ্জি:)
পদ সংখ্যা: ২টি
বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,পদের নাম: সহকারী কর্মকর্তা (সাধারণ)
পদ সংখ্যা: ১৪টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,পদের নাম: সহকারী কর্মকর্তা (হিসাব)
পদ সংখ্যা: ৪টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,পদের নাম: উপ-সহকারী প্রকৌশলী (ইলেকট্রিক্যাল)
পদ সংখ্যা: ৬টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,পদের নাম: উপ-সহকারী প্রকৌশলী (মেকানিক্যাল)
পদ সংখ্যা: ৫টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,পদের নাম: উপ-সহকারী প্রকৌশলী (সিভিল)
পদ সংখ্যা: ৬টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,পদের নাম: উপ-সহকারী প্রকৌশলী (অটোমােবাইল)
পদ সংখ্যা: ১টি
বেতন স্কেল: ১৬,০০০-৩৮,৬৪০ টাকা,আবেদনের নিয়ম: অনলাইনে http://sgfl.teletalk.com.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ৬ সেপ্টেম্বর সকাল ১০টা থেকে ২০ অক্টোবর বিকাল ৫টা পর্যন্ত।,,"
বছরজুড়ে ইলিশ সংরক্ষণের উপায়,"এখন চলছে ইলিশের মৌসুম। আগের তুলনায় এখন দামও হাতের নাগালে।  বছরের এই সময়ে ইলিশ পাওয়া গেলেও অন্য সময় কিন্তু পাওয়া যায় না। তাই সারা বছর ইলিশ খেতে চাইলে এখন সংরক্ষণ করতে পারেন।
 
সঠিকভাবে সংরক্ষণ করলে এই মাছ স্বাদ-গন্ধে কোনো পরিবর্তন হয় না। 
আসুন জেনে নিই কীভাবে সংরক্ষণ করবেন- ,ডিপ ফ্রিজে সংরক্ষণ,ডিপ ফ্রিজে ইলিশ সংরক্ষণ করতে চাইলে আস্ত ইলিশ পলিথিন ব্যাগে ঢুকিয়ে পেঁচিয়ে নিন। ভেতরে যেন বাতাস প্রবেশ করতে না পারে সে বিষয়ে খেয়াল রাখতে হবে। এর পর ডিপ ফ্রিজে রেখে দিন পলিথিন মোড়ানো ইলিশ। সারা বছর স্বাদ অটুট থাকবে। চাইলে কেটেও সংরক্ষণ  করতে পারেন। ,হলুদের গুঁড়া দিয়ে সংরক্ষণ,ইলিশ মাছ টুকরা করে কাটতে হবে। একটি মাছের জন্য ১ চা চামচ হলুদের গুঁড়া, ১ চা চামচ মরিচের গুঁড়া, আধা চা চামচ ধনিয়ার গুঁড়া ও পরিমাণমতো লবণ দিয়ে দিয়ে মেখে নিন।
মসলামাখা মাছের টুকরা একটি মুখবন্ধ বাটিতে নিয়ে ডিপ ফ্রিজে রেখে দিন। এভাবে রাখলে কয়েক মাস ভালো থাকবে। তবে ইলিশ মাছ আস্ত অবস্থায় রাখা ভালো।, ,লেখক: শিউলী আকতার. গৃহীনী।,"
রূপালী ব্যাংকে সিনিয়র অফিসার পদে নিয়োগ,"জনবল নিয়োগের বিজ্ঞপ্তি প্রকাশ করেছে বাংলাদেশ ব্যাংক। ব্যাংকার্স সিলেকশন কমিটির সদস্যভুক্ত রূপালী ব্যাংকে ‘সিনিয়র অফিসার (ফিন্যান্সিয়াল অ্যানালিস্ট)’ পদে ১৫ জনকে নিয়োগ দেয়া হবে। আগ্রহী যোগ্য প্রার্থীরা অনলাইনের মাধ্যমে সহজেই আবেদন করতে পারবেন।,পদের নাম,সিনিয়র অফিসার (ফিন্যান্সিয়াল অ্যানালিস্ট)।,পদ সংখ্যা,মোট ১৫ জন।,যোগ্যতা,স্বীকৃত বিশ্ববিদ্যালয় থেকে ব্যাংকিং/ অর্থনীতি/ ব্যবস্থাপনা/ ফিন্যান্স/ হিসাববিজ্ঞানে স্নাতকোত্তর অথবা সিএ/ এফসিএ বা এমবিএ পাস প্রার্থীরা আবেদন করতে পারবেন। শিক্ষাজীবনের কোনো পর্যায়ে তৃতীয় বিভাগ বা শ্রেণি থাকা যাবে না। কম্পিউটার বিষয়ে অভিজ্ঞতা থাকতে হবে। প্রার্থীর বয়স অনূর্ধ্ব-৩০ বছর। মুক্তিযোদ্ধা/শহীদ মুক্তিযোদ্ধার সন্তান ও প্রতিবন্ধী প্রার্থীদের ক্ষেত্রে বয়স অনূর্ধ্ব-৩২ বছর।,বেতন,জাতীয় বেতন স্কেল-২০১৫ অনুযায়ী ২২,০০০-৫৩,০৬০/- টাকা।,আবেদনের প্রক্রিয়া,আগ্রহী প্রার্থীকে বাংলাদেশ ব্যাংকের নিয়োগসংক্রান্ত ওয়েবসাইটের (www.erecruitment.bb.org.bd) মাধ্যমে আবেদন করতে হবে।,আবেদন ফি
২০০ টাকা, যা ডাচ্-বাংলা ব্যাংক লিমিটেডের পেমেন্ট গেটওয়ে ‘রকেট’-এর মাধ্যমে প্রদান করতে হবে।,আবেদনের শেষ তারিখ ও সময়,৬ সেপ্টেম্বর, ২০২০ রাত ১১:৫৯টা।,সূত্র : বাংলাদেশ ব্যাংক ওয়েবসাইট।,,
 ,"
ডায়াবেটিস থাকলে করোনায় করনীয়,"নিজেকে সাধারণ স্বাস্থ্যবিধি মেনে চলতেই হবে। হাত ধোবেন নিয়মিত ভালো করে। হাত ধুয়ে শুকিয়ে এরপর মুখে হাত দেবেন। হাঁচি-কাশি করবেন মুখ ঢেকে রুমাল বা টিস্যু দিয়ে। না পেলে কনুইয়ের ভাঁজে হাঁচি দেবেন। এরপর পরিষ্কার করবেন। অপ্রয়োজনীয় ভ্রমণ বাদ দেবেন। ঘরে থাকা ভালো। জনসমাবেশ এড়াবেন। গণপরিবহনে উঠবেন না। ফ্লু’র মতো উপসর্গ হলে ঘরে থাকুন।,* অসুস্থ হলে প্রস্তুতি কেমন হবে- এমন ভেবে তৈরি হন।,* প্রাসঙ্গিক সব কন্টাক্ট ডিটেল রাখুন। ডাক্তারের ফোন বা পরিচিতজনের ফোন নম্বর।,* গ্লুকোজ নিয়ন্ত্রণের জন্য বাসায় থাকবে গ্লুকোমিটার।,* সুগার ও কিটেনি পরীক্ষার স্ট্রিপ।,* ফ্লু’র মতো উপসর্গ হলে কফ, কাশ ও শ্বাসকষ্ট হলে ডাক্তারের সঙ্গে পরামর্শ করুন। অনলাইন বা টেলিমেডিসিন সেবা নেবেন।,* কাশ-কফ হলুদ হলে হাসপাতালে যেতে পারেন- সংক্রমণ হতে পারে।,* ওষুধ ইনসুলিন সব মজুদ রাখুন মাসখানেকের।,* সংক্রমণ থাকলে রক্তে গ্লুকোজ বাড়তে পারে তখন শরীরে ফ্লুইড চাহিদা বাড়ে। প্রচুর পানি পান করবেন।,* হঠাৎ গ্লুকোজ কমে গেলে সংশোধনের উপায় জানবেন। গ্লুকোজ ট্যাবলেট। ক্যান্ডি যেন থাকে।,* একা থাকলে ঘনিষ্ঠজনের সঙ্গে যোগাযোগ রাখুন।,* নিয়মিত জীবনসূচি মেনে চলুন, পর্যাপ্ত ঘুমাবেন, পরিশ্রম কম করবেন। হালকা ব্যায়াম করবেন।,* শ্বাসকষ্ট বেশি হলে বা অসুস্থবোধ হলে হাসপাতালে যাবেন।,"
স্বাদের রান্নায় সবজি,"প্রন ফ্রাই ভেজিটেবল,যা লাগবে : চিংড়ি মাছ ৫০০ গ্রাম, বরবটি, ব্রোকলি, লাল ক্যাপসিকাম, টমেটো বাটার ১০০ গ্রাম, গোলমরিচ ও সরিষা গুঁড়া এক টেবিল চামচ, লবণ স্বাদমতো, সয়াসস এক টেবিল চামচ, শাসলিক কাঠি প্রয়োজনমতো।,যেভাবে করবেন : সবজিগুলো ছোট করে কেটে ফুটন্ত লবণ পানিতে সিদ্ধ করে ঠাণ্ডা পানিতে ধুয়ে নিতে হবে। চিংড়ি মাছ লবণ, গোলমরিচ, সয়াসস মেখে শাসলিক কাঠিতে গেঁথে বাটারে ভেজে নিতে হবে। সবজিগুলো সব উপকরণ দিয়ে বাটারে ভেজে ভাজা চিংড়ি ওপরে দিয়ে পাঁচ মিনিট ভেজে পরিবেশন করতে হবে।,চিকেন সবজি পোলাও,যা লাগবে : মুরগি এক কেজি, চিনিগুঁড়া চাল ৫০০ গ্রাম, আলু, বরবটি গাজর, ক্যাপসিকাম, টমেটো দুই কাপ, ঘি আধা কাপ, তেল আধা কাপ, পেঁয়াজ কুচি এক কাপ, আদা ও রসুন বাটা এক টেবিল চামচ, পোস্ত ও কাজুবাদাম বাটা এক টেবিল চামচ, টকদই ও দুধ দুই কাপ, কাঁচামরিচ ১০টি, গরম মসলা গুঁড়া এক চা চামচ, লবণ ও তেল স্বাদমতো।,যেভাবে করবেন : মুরগি ও সবজি কেটে নিতে হবে। সব উপকরণ দিয়ে মুরগি রান্না করতে হবে, নামানোর আগে মুরগির ভেতরে সবজি ডাল দিয়ে ১০ মিনিট রান্না করতে হবে। অন্য পাত্রে পোলাও রান্না করতে হবে। পোলাউ হয়ে এলে তাতে মুরগি ও সবজি রান্না দিয়ে ১০ মিনিট দমে রেখে নামিয়ে চিকেন সবজি খিচুড়ি পরিবেশন করতে হবে।,চিচিঙ্গার দোলমা,যা লাগবে : মুরগির মাংস (হাড়ছাড়া) এক কাপ, চিচিঙ্গা ছয়টি, পেঁয়াজ কুচি আধা কাপ, পেঁয়াজ বাটা এক চা চামচ, আদা ও রসুন বাটা এক টেবিল চামচ, হলুদ ও মরিচ গুঁড়া দুই চা চামচ, কাঁচামরিচ চারটি, জিরা ও ধনিয়া গুঁড়া দুই চা চামচ, পোস্ত ও সরিষা বাটা এক টেবিল চামচ, তেল পরিমাণমতো, ধনিয়াপাতা পরিমাণমতো, টকদই আধা কাপ, চিনি স্বাদমতো।,যেভাবে করবেন : চিচিঙ্গা চেছে নিয়ে মাঝখানে কেটে ভেতরে বিচি ফেলে দিতে হবে, মুরগির কিমা, পেঁয়াজ কুচি, কাঁচামরিচ, রসুন কুচি, আদা বাটা, লবণ, হলুদ ও মরিচ গুঁড়া দিয়ে ভেজে পুর বানাতে হবে। পুর চিচিঙ্গায় ভরে সব মসলা দিয়ে কষিয়ে ঝোল ফুটে উঠলে তার মধ্যে পুর ভরে চিচিঙ্গা দিয়ে রান্না করতে হবে। নামানোর আগে কাঁচামরিচ, চিনি, ধনিয়াপাতা দিয়ে পাঁচ মিনিট রেখে নামিয়ে পরিবেশন করুন।,সবজি কাবাব,যা লাগবে : আলু, বরবটি, পেঁপে, (সিদ্ধ)। এক কাপ ছোলার ডাল (সিদ্ধ)। ডিম দুটি, পেঁয়াজ বেরেস্তা এক কাপ, ঘি এক টেবিল চামচ, কাঁচামরিচ বাটা দুই টেবিল চামচ, আদা বাটা এক চা চামচ, গরম মসলা গুঁড়া এক চা চামচ, লবণ স্বাদমতো, বিস্কুটের গুঁড়া পরিমাণমতো, তেল ভাজার জন্য।,যেভাবে করবেন : সিদ্ধ ডাল ও সিদ্ধ সবজি ব্লেন্ড করে নিতে হবে। এর সঙ্গে সব উপকরণ মিশিয়ে গোল করে ডিমে চুবিয়ে বিস্কুটের গুঁড়া লাগিয়ে তেলে ভাজতে হবে।,"
