Blog Titles,Blog Content
সারার একুশের আয়োজন,"১৯৫২ সাল। ২১ ফেব্রুয়ারি। সালাম, জব্বার, রফিকের লাশ। ১৪৪ ধারা! ভাষা আন্দোলন এবং সবশেষে ভাষার স্বীকৃতি। এরপর আন্তর্জাতিক মাতৃভাষা দিবসের স্বীকৃতিতে গর্বিত বাঙ্গালীর এই অমর একুশে ফেব্রুয়ারি। সারা লাইফস্টাইল লিমিটেডের পক্ষ থেকে আন্তর্জাতিক মাতৃভাষা দিবস উপলক্ষে থাকছে পোশাকের রকমারি আয়োজন। 
 
সারা লাইফস্টাইল লিমিটেডের একুশে ফেব্রুয়ারির আয়োজনে লেডিস কালেকশনে থাকছে কুর্তি, শাড়ি। মেনজ কালেকশনে রয়েছে পাঞ্জাবী,পায়জামা, ক্যাজুয়াল শার্ট, টি শার্ট। গার্লস কালেকশনে থাকছে ফ্রক, টপস, থ্রি পিস। বয়েজ কালেকশনে থাকছে টি শার্ট, পাঞ্জাবী। 
                                         
স্নোটেক্স এর লাইফস্টাইল ব্র্যান্ড ‘‘সারা’’ কাজ শুরু করেছে ২০১৮ সালের মে মাস থেকে। ঢাকার মিরপুর-৬ এ অবস্থিত ‘সারা’র প্রথম আউটলেট নিয়ে কাজ শুরুর পর বসুন্ধরা সিটির লেভেল ১, ব্লক এ এর ৪০ এবং ৫৪ নং শপটি ছিল সারা’র দ্বিতীয় আউটলেট। ,তৃতীয় আউটলেটটি হলো বাড়ি- ১৯ বি/৪সি ও বি/৪ ডি, ব্লক-এফ, রিং রোড, মোহাম্মদপুর এই ঠিকানায়। উত্তরায় সারার পোশাক পাওয়া যাবে হাউজ নং-২২ , সোনারগাঁ জনপদ, সেক্টর-৯, উত্তরা, ঢাকা- এই ঠিকানায়। এছাড়াও বারিধারা জে ব্লকে আছে সারার আরেকটি আউটলেট।,মিরপুর, বসুন্ধরা সিটি, মোহাম্মদপুর, উত্তরা এবং বারিধারায় ‘সারা’র আউটলেট ছাড়া অনলাইনেও ‘সারা’র পোশাক অর্ডার করে বিনামূল্যে ঢাকার ভেতরে হোম ডেলিভারি পাওয়া যাবে। ,সেক্ষেত্রে, সারার ওয়েবসাইট (www.saralifestyle.com.bd), ফেসবুক পেজ (www.facebook.com/saralifestyle.bd) এবং ইন্সটাগ্রাম (sara_lifestyle_ltd) থেকে ক্রেতারা অর্ডার করতে পারবেন। ,"
মাছ-মাংস কি মৃত্যুঝুঁকি বাড়ায়?,"অনেক গবেষক প্রমাণ পেয়েছেন প্রক্রিয়াজাত (মাংস দিয়ে তৈরি বিভিন্ন খাবার) লাল মাংস খাওয়া মানুষের কার্ডিওভাসকুলার রোগের ঝুঁকি বাড়ায়। এমনকি মৃত্যু পর্যন্ত হতে পারে। ,আর তবে অপ্রক্রিয়াজাত (সরাসরি মাংস) মাংস, মাছ ও মুরগি কি কম ক্ষতিকর? বেশ কয়েকটি গবেষণায় দেখা গেছে, বেকন, হট ডগ, সসেজ ও অন্যান্য প্রক্রিয়াজাত মাংস কার্ডিওভাসকুলার রোগের ঝুঁকি বৃদ্ধি এবং আয়ু হ্রাসের সঙ্গে সম্পর্কিত। ,এসব খাবারে উচ্চ মাত্রায় স্যাচুরেডেট ফ্যাট ও লবণ থাকে, যা কার্ডিওভাসকুলার রোগ এবং মৃত্যুর ঝুঁকি বৃদ্ধি করে। 
তবে নতুন এক গবেষণায় বলা হয়েছে স্বল্প পরিমাণেও এজাতীয় খাবার স্বাস্থ্যঝুঁকির জন্য যথেষ্ট।,তবে এখন প্রশ্ন হলো– অপ্রক্রিয়াজাত লাল মাংস, মুরগি ও মাছ কি মানব শরীরের জন্য একই রকমের ক্ষতিকর? এ খাবারগুলো কি সমানভাবে কার্ডিওভাসকুলার রোগ ও আয়ু হ্রাস করে। ,নিউইয়র্কের কর্নেল বিশ্ববিদ্যালয়ের পিএইচডি গবেষক ভিক্টর ডব্লিউ ঝংয়ের নেতৃত্বে একদল বিজ্ঞানী ছয়টি বিদ্যমান গবেষণার নতুন করে মেটা-বিশ্লেষণ শুরু করেন। নতুন এ বিশ্লেষণ জামা ইন্টারনাল মেডিসিন জার্নালে প্রকাশিত হয়েছে।,ঝং ও তার দল মার্কিন যুক্তরাষ্ট্রের ২৯ হাজার ৬৮২ জন প্রাপ্তবয়স্কের ডাটা বিশ্লেষণ করেছেন, যাদের কার্ডিওভাসকুলার রোগ নেই। অংশগ্রহণকারীদের মধ্যে ৪৪ শতাংশ পুরুষ এবং বাকিরা নারী ছিলেন। গবেষকরা ১৯৮৫-২০০২ সালের মধ্যে অংশগ্রহণকারীদের খাবার তালিকা নথিভুক্ত করেন এবং ২০১৬ সালের ৩১ আগস্ট পর্যন্ত ৩০ বছর ধরে তাদের ক্লিনিক্যাল পর্যবেক্ষণ করেন।,১৯ বছরের মধ্যবর্তী ফলোআপ সময়কালীন ৬ হাজার ৯৬৩ কার্ডিওভাসকুলার রোগের ঘটনা ঘটে এবং এতে ৮ হাজার ৮৭৫ জনের মৃত্যু হয়।,কার্ডিওভাসকুলার রোগগুলোর মধ্যে অংশগ্রহণকারীদের ৩৮ দশমিক ৬ শতাংশ করোনারি হার্ট ডিজিজ, ২৫ শতাংশ স্ট্রোক এবং ৩৪ শতাংশ হার্ট বিকল হওয়ার ঘটনা রয়েছে।
গবেষকরা বলেছেন, যে মানুষগুলো মাংস গ্রহণ করেছে, তাদের কার্ডিওভাসকুলার রোগের ঝুঁকি বেড়েছে। এ ছাড়া আয়ু হ্রাস হয়ে মৃত্যুর ঝুঁকি বৃদ্ধি পেয়েছে। ,সূত্র: মেডিকেল নিউজ টুডে, ,"
ইমার্জেন্সি জন্মনিরোধক পিল খাওয়া কি নিরাপদ?,"অপরিকল্পিত যৌনসঙ্গমের ফলে গর্ভধারণের ঝুঁকি এড়াতে ইমার্জেন্সি জন্মনিয়ন্ত্রক ওষুধ খেয়ে থাকেন অনেক নারী। তবে আপনি জানেন কী এই ওষুধ স্বাস্থ্যের জন্য কতটা নিরাপদ। 
এসব ওষুধ খেলে পার্শ্বপ্রতিক্রিয়া থাকলেও অনেক নারী তা জানেন না। ,বিশেষজ্ঞদের বরাত দিয়ে ভারতীয় সংবাদমাধ্যম জি নিউজ এক প্রতিবেদনে জানায়, ইমার্জেন্সি কনট্রাসেপটিভ পিলস ব্যবহারের কিছু নিয়ম রয়েছে। তবে অনেক নারী এই নিয়ম না জানার কারণে তারা নানাবিধ শারীরিক সমস্যায় পড়েন। ,আসুন জেনে নিই ইমার্জেন্সি জন্মনিরোধক পিল কি নিরাপদ? আর  এই পিল খাওয়ার কিছু নিয়ম জেনে নিই-,১. এই পিল সঙ্গমের পরের দিন সকালেই খেতে হবে এমন কোনো কথা নেই। রাতে সঙ্গমের পরও খেতে পারেন। তবে দ্রুত খেলে  ভালো কাজ করবে গর্ভনিরোধক ওষুধ।,২. ইমার্জেন্সি পিল গর্ভনিরোধক ওষুধ গর্ভপাত করায় না। তবে গর্ভধারণের ঝুঁকি এড়াতে সাহায্য করে।,৩. গর্ভনিরোধক এই ওষুধ খেলে ওজন বেড়ে যাবে, এমন ধারণা ঠিক নয়। এই ওষুধের সঙ্গে ওজন বাড়ার কোনো সম্পর্ক নেই।,৪. কোনো ওষুধই গর্ভধারণ রোধ করার শতভাগ প্রতিশ্রুতি দেয় না। তাই কিছু ক্ষেত্রে ওষুধ খাওয়ার পরও প্রেগন্যান্ট হওয়ার ঝুঁকি থাকে।,৫. এই ওষুধ খেলে পিরিয়ড সাইকেল অনিয়মিত হতে পারে। এ ছাড়া মাথা ঘোরা, বমির মতো সমস্যা হতে পারে।,"
ব্রণ দূর করে ত্বক উজ্জ্বল করবে এক চিমটে হলুদ,"ত্বকের যত্নে হলুদ অনেক আগে থেকেই ব্যবহার করে আসছে। রূপচর্চার হলুদের জুড়ি নেই।  বাড়িতেই সামান্য কিছু ঘরোয়া উপাদান দিয়ে বানিয়ে ফেলতে পারেন এমন কিছু ফেসপ্যাক, যা ত্বককে সতেজ করে তোলার পাশাপাশি ঔজ্জ্বল্যও আনে।,ত্বককে উজ্জ্বল করতে, র্যা শ-ব্রণের সমস্যা দূর করতে হলুদ খুব ভালো কাজ করে। ,আসুন জেনে নিই যেভাবে ত্বকে হলুদ ব্যবহার করবেন-,হলুদ, বেসন ও গোলাপ জলের প্যাক ,বেসন ত্বকের অতিরিক্ত তেল শুষে নিয়ে ত্বককে ব্যাক্টেরিয়ামুক্ত রাখে। ফলে ব্রণের প্রবণতাও হ্রাস পায়। ,১/৪ চামচ হলুদ গুঁড়ো, ২ টেবিল চামচ বেসন, আর খানিকটা গোলাপজল একসঙ্গে মিশিয়ে নিন। প্যাকটি ব্যবহারের আগে ভালো করে পানি দিয়ে মুখ ধুয়ে ফেলুন। 
এর পর এই পেস্টটি মুখে লাগিয়ে ১০-১৫ মিনিট অপেক্ষা করুন। ফেসপ্যাকটি শুকিয়ে গেলে ঠাণ্ডা পানি দিয়ে ধুয়ে ফেলুন। সপ্তাহে দুবার এই ফেসপ্যাক ব্যবহার করলে ত্বক উজ্জ্বল ও সতেজ হবে।,তথ্যসূত্র: জিনিউজ, ,"
সাইকেল চালান কমবে ক্যান্সার-হৃদরোগের ঝুঁকি,"নিয়মিত সাইকেল চালালে ক্যান্সার ও হৃদরোগের ঝুঁকি কমে বলে এমনটিই জানিয়েছেন গবেষকরা।  গবেষকদের দাবি, এখন ঘরে ঘরে ক্যান্সার ও হৃদরোগের প্রকোপ বাড়ছে। এসব রোগের ঝুঁকি কমাতে তাই সাইকেল চালাতে বলেছেন তারা। ,বিশ্ব স্বাস্থ্য সংস্থার (হু) একটি রিপোর্টে সম্প্রতি দাবি করা হয়েছে, বর্তমান বিশ্বে প্রতি আটজনের মধ্যে একজন ক্যান্সারে আক্রান্ত আর বেড়েছে হৃদরোগের ঝুঁকি। 
ক্যান্সার ও হৃদরোগে ঝুঁকি কমাতে চাইলে বিশেষজ্ঞদের পরামর্শ হচ্ছে, প্রতিদিন সাইকেল চালান।  ব্রিটিশ গবেষকদের দাবি, নিয়মিত সাইকেল চালালে ক্যান্সার ও হৃদরোগের ঝুঁকি কমে।,স্কটল্যান্ডের ইউনিভার্সিটি অব গ্লাসগোর গবেষকরা প্রায় আড়াই লাখ মানুষের ওপর পাঁচ বছর ধরে একটি গবেষণা করেন। এই গবেষণায় দেখা গেছে, প্রতিদিন যদি কর্মক্ষেত্রে, সাইকেলে করে যাতায়াত করা যায়, তা হলে ঝুঁকি কমবে ক্যান্সার ও হৃদরোগের।,গ্লাসগোর গবেষকেরা বলছেন, নিয়মিত সাইকেল চালালে ৪৫ শতাংশ ক্যান্সারে আক্রান্ত হওয়ার ঝুঁকি কমে। আর হৃদরোগে আক্রান্ত হওয়ার ঝুঁকি কমে ৪৬ শতাংশ। আর এই গবেষণা চালানোর সময়ে ২ হাজার জনের মৃত্যুও হয়ে।,এই গবেষণা থেকে আরও জানা যায়, গাড়িতে না চড়ে কর্মস্থলে যদি হেঁটে যাওয়া যায়, তবে এসব রোগের ঝুঁকি কমবে। 
তবে সাইকেল যে উপকার পাওয়া যাবে, তা হাঁটাতে পাওয়া যাবে না। কারণ কেউই বেশিক্ষণ হাঁটতে পারে না। যত বেশি সাইকেল চালানো যাবে, ততই উপকারিতা পাওয়া যাবে। 
তাই সুস্থ থাকতে প্রতিদিন সাইকেল চালাতে পারেন। ,তথ্যসূত্র: জি নিউজ,"
সকালে শিশুদের টিফিনে ব্রেড পিৎজা,"সকালে অফিসে যাওয়ার আগে সন্তানের স্কুলের টিফিন বানিয়ে নিতে পারেন মুখরোচক ব্রেড পিৎজা।  এই রেসিপি যা চটজলদি বানিয়ে ফেলা যাবে খুব সহজেই। এ ছাড়া সন্ধ্যাবেলায় চায়ের আড্ডায়ও খেতে পারেন এই খাবার।  ,আসুন জেনে নিই কীভাবে বানাবেন ব্রেড পিৎজা-,উপকরণ,পাউরুটি ১টা (মোটা হলে ভালো হয়), ক্যাপসিকাম কুচি ১ চামচ, ১ স্লাইস চিজ, টমাটো সস, কর্ন পরিমাণমতো, পেঁয়াজ ১টি (স্লাইস করা), চিলি ফ্লেক্স পরিমাণমতো, লবণ স্বাদমতো। টপিং বাছতে পারেন আপনার পছন্দমতো। টপিংয়ের তালিকায় রাখতে পারেন পনির, চিকেন ও মাশরুম।,যেভাবে তৈরি করবেন,গরম তাওয়ায় পাউরুটি দিন। এর পর পাউরুটির ওপর স্লাইস চিজ, টমাটো সস, ক্যাপসিকাম কুচি, কর্ন, পেঁয়াজ, চিলি ফ্লেক্স ও লবণ দিয়ে অল্প আঁচে ঢেকে দিন।
পরে পাউরুটির নিচটা বাদামি হতে আর চিজটা গলতে দিন। দেখবেন পুড়ে যেন না যায়।
 চিজ গলে গেলে নামিয়ে গরম গরম পরিবেশন করুন।,তথ্যসূত্র: জি নিউজ,,"
ভেজা চুলে ঘুমালে যেসব রোগের ঝুঁকি বাড়ে,"সকালে দ্রুত বাসা থেকে অফিসে যাওয়ার জন্য অনেক রাতেই গোসল করে থাকেন। আবার দিনেরবেলায় যারা সময় পান না, তারাও  রাতেরবেলা নিরিবিলি গোসল সেরে নেন। রাতে গোসল করা কোনো সমস্যা না। তবে ভেজা চুল নিয়েই ঘুমালে হতে পারে নানাবিধ শারীরিক সমস্যা। তাই রাতে গোসল করলে সমস্যা নেই। তবে ঘুমানোর আগে চুল শুকিয়ে নিন।  ,ভেজা চুল নিয়ে ঘুমানোর অভ্যাস চুল ও মাথার ত্বকের ক্ষতি করে। আসুন জেনে নিই ভেজা চুলে ঘুমালে যেসব ক্ষতি হয়-, ,১. ভেজা চুলে ঘুমালে রাতে জট বাঁধে। ভেজা চুল নিয়ে ঘুমানোর সময় স্থান পরিবর্তন করার কারণে সহজেই চুলে জট বাঁধে।,২. ভেজা চুলে ঘুমালে চুল পড়ে। ভেজা চুলে ঘুমালে চুলের গোড়া দুর্বল হয়ে যায়। এতে সহজেই চুল পড়ার হার বৃদ্ধি পায়। আর ঘুম থেকে ওঠে ভেজা চুল আঁচড়ালে জটের কারণে স্বাভাবিকের তুলনায় অন্তত দ্বিগুণ বেশি চুল পড়ে।,৩. ভেজা চুল ছেড়েই ঘুমাতে হয়। ফলে বালিশের কভারের সঙ্গে ঘষা লেগে চুল ক্ষতিগ্রস্ত হয়। আর চুল তার পূর্বের ও স্বাভাবিক কমলতা হারিয়ে রুক্ষ হয়ে যায়।,৪. ভেজা চুলে ঘুমালে চুলে ছত্রাকের সংক্রমণ হতে পারে, যা পরে পুরো চুলে ছড়িয়ে পড়তে পারে। ভেজা চুল নিয়ে ঘুমালে মাথার ত্বকে ছত্রাকের জন্ম দেখা দিতে পারে, যা পুরো চুলের স্বাস্থ্যের জন্য ক্ষতিকর। ,৫. ভেজা চুলে ঘুমালে চুলে খুশকির সমস্যাও দেখা দেয়।,৬. ভেজা চুলে ঘুমালে এক ধরনের দুর্গন্ধ টের পাবেন। ভেজা চুলে ঘুমালে সেখানে পানি ও ঘাম জমে দুর্গন্ধ বের হয়।,"
মিলিটারি ইঞ্জিনিয়ার সার্ভিসেসে ১৩৯ জনকে নিয়োগ,"প্রতিরক্ষা মন্ত্রণালয়ের আওতাধীন মিলিটারি ইঞ্জিনিয়ার সার্ভিসেসের (এমইএস) ১০টি পদে ১৩৯ জনকে নিয়োগ দেওয়া হবে। আগ্রহীরা আগামী ১৬ মার্চ পর্যন্ত আবেদন করতে পারবেন।,প্রতিষ্ঠানের নাম: মিলিটারি ইঞ্জিনিয়ার সার্ভিসেস (এমইএস),পদের বিবরণ,,বয়স: ১৬ মার্চ ২০২০ তারিখে ১৮-৩০ বছর। বিশেষ ক্ষেত্রে ৩২ বছর,আবেদনের নিয়ম: আগ্রহীরা প্রতিষ্ঠানের ওয়েবসাইট mes.teletalk.com.bd এর মাধ্যমে আবেদন করতে পারবেন। আবেদনের সঙ্গে ৩০০-৩০০ সাইজের ছবি ও ৩০০-৮০ সাইজের স্বাক্ষর স্ক্যান করে যুক্ত করতে হবে।,আবেদনের সময়: ২৩ ফেব্রুয়ারি ২০২০ তারিখ থেকে ১৬ মার্চ ২০২০ তারিখ পর্যন্ত আবেদন করতে পারবেন।,সূত্র: জাগোজবস ডটকম,"
মানিকগঞ্জ জেলা প্রশাসকের কার্যালয়ে নিয়োগ,"মানিকগঞ্জ জেলা প্রশাসকের কার্যালয়ের অধীন ইউনিয়ন পরিষদে শূন্যপদে লােকবল নিয়ােগ দেয়া হবে। মানিকগঞ্জ জেলার স্থায়ী বাসিন্দারা পদগুলোতে আবেদন করতে পারবেন।,পদের নাম: হিসাব সহকারী-কাম-কম্পিউটার অপারেটর
পদসংখ্যা: ১৩টি
যোগ্যতা: কমপক্ষে দ্বিতীয় বিভাগ বা সমমানের জিপিএসহ বাণিজ্য বিভাগে উচ্চ মাধ্যমিক সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ। কম্পিউটার প্রশিক্ষণপ্রাপ্ত এবং কম্পিউটার টাইপিংয়ে প্রতি মিনিটে বাংলা ও ইংরেজিতে সর্বনিম্ন ২০ শব্দের গতি থাকতে হবে।
বেতনস্কেল: ৯৩০০-২২৪৯০ টাকা,আবেদনের শেষ তারিখ: ১ মার্চ ২০২০।,"
৯ ব্যাংকে অফিসার নিয়োগ,"নয় ব্যাংক/ আর্থিক প্রতিষ্ঠানে সমন্বিতভাবে ২০৪৬ জন অফিসার নিয়োগের বিজ্ঞপ্তি প্রকাশ করেছে ব্যাংকার্স সিলেকশন কমিটি।,বিজ্ঞপ্তি অনুযায়ী, সােনালী ব্যাংক লিমিটেডে ৩১৫ জন, জনতা ব্যাংক লিমিটেডে ৩৬৯ জন, রূপালী ব্যাংক লিমিটেড ৪৭০ জন, বাংলাদেশ ডেভেলপমেন্ট ব্যাংক লিমিটেডে ১৫ জন, বাংলাদেশ কৃষি ব্যাংকে ৫৩০ জন, রাজশাহী কৃষি উন্নয়ন ব্যাংকে ২৮৯ জন, বাংলাদেশ হাউস বিল্ডিং ফাইন্যান্স কর্পোরেশনে ৪৭ জন, ইনভেস্টমেন্ট কপোরেশন অব বাংলাদেশে ৫ জন এবং কর্মসংস্থান ব্যাংকে ৭ জন অফিসার নিয়োগ দেয়া হবে।,
স্বীকৃত বিশ্ববিদ্যালয় হতে স্নাতকোত্তর ডিগ্রি অথবা চার বছর মেয়াদী স্নাতক/ স্নাতক(সম্মান) বা সমমানের ডিগ্রি থাকলে অফিসার পদে আবেদন করা যাবে। এসএসসি বা সমমান এবং এর পরবর্তী পর্যায়ের পরীক্ষাসমূহে কমপক্ষে একটিতে প্রথম বিভাগ বা শ্রেণি বা সমমানের সিজিপিএ থাকতে হবে। কোন পর্যায়েই তৃতীয় বিভাগ গ্রহণযােগ্য হবে না।,১ জুলাই ২০১৯ তারিখে মুক্তিযােদ্ধার সন্তান এবং প্রতিবন্ধী প্রার্থী ব্যতীত সকল প্রার্থীদের ক্ষেত্রে সর্বোচ্চ বয়সসীমা ৩০ বছর। মুক্তিযােদ্ধার সন্তান এবং প্রতিবন্ধী প্রার্থীদের ক্ষেত্রে বয়স সর্বোচ্চ ৩২ বছর।,নিয়োগপ্রাপ্তদের জাতীয় বেতন স্কেল ২০১৫ অনুযায়ী, ১৬,০০০-৩৮,৬৪০ টাকা স্কেলে বেতন এবং নিয়মানুযায়ী অন্যান্য সুবিধা দেয়া হবে।,যোগ্য প্রার্থীরা অনলাইনে erecruitment.bb.org.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে পারবেন। অনলাইন আবেদনের সময় পরীক্ষার ফি বাবদ ২০০ টাকা ডাচ বাংলা ব্যাংক লিমিটেডের পেমেন্ট গেটওয়ে রকেট এর মাধ্যমে প্রদান করতে হবে। আবেদন করা যাবে আগামী ৮ মার্চ রাত ১১.৫৯ টা পর্যন্ত।,"
বন্ধ হবে অবৈধ মোবাইল,"অবৈধ মোবাইল ফোন বন্ধ করতে ন্যাশনাল ইকুইপমেন্ট আইডেনটিটি রেজিস্ট্রার (এনইআইআর) ব্যবস্থার প্রযুক্তি সরবরাহ ও পরিচালনার জন্য দরপত্র আহ্বান করেছে বাংলাদেশ টেলিযোগাযোগ নিয়ন্ত্রণ কমিশন (বিটিআরসি)। এ বিষয়ে মঙ্গলবার এ দরপত্র আহ্বান করা হয়।,এ ব্যবস্থা কার্যকরভাবে চালু হলে অবৈধভাবে দেশে আনা মুঠোফোন মোবাইল অপারেটরদের নেটওয়ার্কে চালু করা যাবে না। ,বিটিআরসি সূত্র জানিয়েছে, চলতি বছরের জুলাই থেকে সেপ্টেম্বরের মধ্যে এনইআইআর চালুর লক্ষ্য নিয়ে এগোচ্ছে সংস্থাটি।,এর আগে গত বছরের জানুয়ারিতে অবৈধ মোবাইল ফোন বৈধভাবে আমদানি করা বা দেশে উৎপাদিত কিনা, তা যাচাইয়ে তথ্যভাণ্ডার চালু করা হয়েছিল। খুদেবার্তা পাঠিয়ে গ্রাহকদের,বৈধ বা অবৈধ মোবাইল চিহ্নিত করার সুযোগ দেয়া হয়েছিল। বাংলাদেশ মোবাইল আমদানিকারক সমিতির (বিএমপিআইএ) সহায়তায় বিটিআরসি এই তথ্যভাণ্ডার তৈরি করে। তবে তা খুব একটা কাজে আসেনি।,সংশ্লিষ্ট ব্যক্তিদের মতে, দেশে ২৫-৩০ শতাংশ স্মার্টফোন অবৈধভাবে আমদানি করা হয়। যার কারণে এক হাজার থেকে এক হাজার ২০০ কোটি টাকার রাজস্ব হারায় সরকার।
বিটিআরসির জ্যেষ্ঠ সহকারী পরিচালক (গণমাধ্যম) জাকির হোসেন খান বলেন, মোবাইল ফোনের নিরাপত্তার জন্য এই উদ্যোগ নেয়া হয়েছে। ,বিদেশ থেকে প্রবাসী স্বজনদের পাঠানো সেটগুলো কি বন্ধ হয়ে যাবে, এমন প্রশ্নের জবাবে তিনি বলেন, বন্ধ হবে না। এসব ক্ষেত্রে আলাদা ব্যবস্থা থাকবে।,দরপত্রে বলা হয়েছে, আগামী ৩১ মার্চ পর্যন্ত আগ্রহী প্রতিষ্ঠানগুলো দরপত্র জমা দিতে পারবে। একই দিন বিকালে দরপত্র খোলা হবে। অংশগ্রহণকারীর সাত বছরের অভিজ্ঞতা থাকতে হবে।, ,"
যাদের করোনাভাইরাসের ঝুঁকি বেশি,"চীনে করোনাভাইরাসে মৃতের সংখ্যা দুই হাজার ছাড়িয়েছে। এর মধ্যে হুবেইপ্রদেশে নতুন করে আক্রান্তদের মধ্যে মৃত্যু হয়েছে ১৩২ জনের। পুরো দেশজুড়ে ভাইরাসটিতে আক্রান্ত হয়েছেন ৭৪ হাজার ৩৫৭ জন। নতুন করে আক্রান্ত হয়েছেন এক হাজার ৮৬৮ জন।,মঙ্গলবার চীনের মধ্যপ্রদেশ হুবেইয়ের স্বাস্থ্য কর্মকর্তাদের বরাত দিয়ে আন্তর্জাতিক সংবাদমাধ্যমগুলো এ তথ্য জানিয়েছে।,তবে এ ভাইরাস নিরাময়ের কোনো টিকা বা ওষুধ এখনো আবিষ্কৃত হয়নি। তাই এই রোগ থেকে বাঁচার একমাত্র উপায় হচ্ছে সচেতন হওয়া। 
তবে আপনি জানেন কী কাদের এই ভাইরাসে আক্রান্ত হওয়ার সম্ভাবনা বেশি। ,চীনের স্বাস্থ্য কর্মকর্তাদের করা এক বিস্তৃত গবেষণা থেকে জানা গেছে, হান থেকে ছড়িয়ে পড়া প্রাণঘাতী নভেল করোনাভাইরাসে আক্রান্তদের মধ্যে বয়োবৃদ্ধ অন্যান্য রোগে ভোগা ব্যক্তিদের মৃত্যুঝুঁকিই সবচেয়ে বেশি।  ,দেশটির সেন্টার ফর ডিজিজ কন্ট্রোল অ্যান্ড প্রিভেনশন (সিসিডিসি) কভিড-১৯ রোগে আক্রান্ত ও সন্দেহভাজন ৭০ হাজারেরও বেশি মানুষের তথ্য নিয়ে এ গবেষণা পরিচালনা করে। করোনাভাইরাস নিয়ে এটিই সবচেয়ে বড় গবেষণা। ,সিসিডিসির গবেষণার প্রাথমিক ফলে দেখা গেছে, আক্রান্তদের মধ্যে ৮০ শতাংশের দেহেই সংক্রমণের মাত্রা ‘মৃদু’; বৃদ্ধ ও অন্যান্য রোগে আক্রান্তদের ঝুঁকি সবচেয়ে বেশি। এমনকি আক্রান্তদের চিকিৎসায় নিয়োজিত স্বাস্থ্যকর্মীদের ঝুঁকির রয়েছে। ,বিস্তৃত এ গবেষণা থেকে পাওয়া গেছে, চীনের অন্যান্য অঞ্চলে ভাইরাসটিতে আক্রান্তদের মধ্যে গড়ে যেখানে মাত্র শূন্য দশমিক ৪ শতাংশের মৃত্যু হচ্ছে, হুবেইতে তখন প্রতি ১০০ আক্রান্ত ব্যক্তির মধ্যে মৃত্যুর হার হচ্ছে ২ দশমিক ৯। সব মিলিয়ে কভিড-১৯ রোগে মৃত্যুর হার ২ দশমিক ৩ শতাংশ বলেও সিসিডিসির এ গবেষণায় উঠে এসেছে।,গবেষণা পর্যালোচনা করে দেখা গেছে, আক্রান্তদের মধ্যে ৮০ দশমিক ৯০ শতাংশের সংক্রমণই ‘মৃদু’; ১৩ দশমিক ৮০ শতাংশের সংক্রমণ তীব্র; ৪ দশমিক ৭০ শতাংশের পরিস্থিতি সংকটাপন্ন। সবচেয়ে বেশি মৃত্যুহার ৮০ বা তদুর্ধ্ব ব্যক্তিদের, ১৪ দশমিক ৮০ শতাংশ।,শূন্য থেকে ৯ বছর বয়সীদের মধ্যে কারও মৃত্যুর খবর নেই; ৩৯ বছর পর্যন্তও এ হার মাত্র শূন্য দশমিক ২০ শতাংশ।,বয়স বাড়ার সঙ্গে সঙ্গে এটি বাড়তে দেখা গেছে। কভিড-১৯ রোগে আক্রান্ত চল্লিশোর্ধ্বদের মৃত্যুহার শূন্য দশমিক ৪০ শতাংশ, পঞ্চাশোর্ধ্বদের এক দশমিক ৩০ শতাংশ; ষাটোর্ধ্বদের ৩ দশমিক ৬০ শতাংশ, আর ৭০-এর ঘরে থাকা ব্যক্তিদের ক্ষেত্রে ৮ শতাংশ।,প্রাণঘাতী এ ভাইরাসে আক্রান্ত ছেলেরা মেয়েদের তুলনায় বেশি মারা যাচ্ছে বলেও গবেষণায় উঠে এসেছে। আক্রান্ত প্রতি ১০০ পুরুষের মধ্যে মৃত্যু হয়েছে ২ দশমিক ৮০ জনের; নারীদের ক্ষেত্রে এ হার এক দশমিক ৭০ শতাংশ।,গবেষণায় অসুস্থদের মধ্যে হৃদরোগে আক্রান্তদের মৃত্যু ঝুঁকি অন্যদের তুলনায় বেশি আর ডায়াবেটিক, শ্বাসযন্ত্রের দীর্ঘস্থায়ী রোগ ও উচ্চ রক্তচাপ।,নিউমোনিয়াসদৃশ এ ভাইরাসে মঙ্গলবার উহানের এক হাসপাতালের পরিচালক চিকিৎসকের মৃত্যুর খবরের মধ্যেই সিসিডিসির এসব তথ্য মিলল। ৫১ বছর বয়সী লিউ জিমিং ছিলেন উহানের উচাং হাসপাতালের পরিচালক; উপদ্রুত শহরে ভাইরাসের বিরুদ্ধে লড়াই এ হাসপাতাল গুরুত্বপূর্ণ ভূমিকা রাখছে। ,চীনে করোনাভাইরাসে মৃত ঊর্ধ্বতন স্বাস্থ্য কর্মকর্তাদের মধ্যে জিমিং-ই এখন পর্যন্ত সবচেয়ে উচ্চপদস্থ, বলছে বিবিসি।,"
