Blog Titles,Blog Content
জুতা জীবাণুমুক্ত করতে কী করবেন,"করোনাভাইরাস সংক্রমণ হতে পারে পায়ের জুতা থেকেও। তাই ঘরে ফিরে জুতা জীবাণুমুক্ত করা জরুরি। ,জেনে নিন কীভাবে জুতা জীবাণুমুক্ত করবেন-
 ,১. ঘরে ও বাইরে ব্যবহারের জন্য আলাদা জুতা রাখুন। এ ছাড়া বাইরে পরার জন্য কয়েক জোড়া জুতা রাখলে ভালো হয়। ,২. বাইরে থেকে ফিরে দরজার বাইরে রাখুন জুতা। এ সময় নিরাপত্তার জন্য জুতার সেলপ দরজার বাইরে রাখাই ভালো। ,
৩. খালি হাতে জুতা না খুলে গ্লাভস ব্যবহার করুন। এর পর গ্লাভস খুলে হাত ধুয়ে নিন।,৪. এ সময় দরজার সামনে জীবাণুনাশক ফুট ম্যাট রাখুন। এই ম্যাটে জীবাণুমুক্ত করে নিন জুতার নিচের অংশ। ,৫. জুতায় জীবাণুনাশক স্প্রে করে পুরনো তোয়ালে দিয়ে মুছে নিন। এর পর র্যা কে রাখুন। ,৫. সপ্তাহে একবার ভিনেগার ও বেকিং সোডার পানি দিয়ে কাপড়ের জুতা পরিষ্কার করতে পারেন। ভিনেগার ও বেকিং সোডার পানিতে কাপড়ের জুতা ভিজিয়ে রেখে পরিষ্কার করুন। চামড়ার জুতা হলে সাবানপানিতে ভিজিয়ে রাখুন।  , ,তথ্য: টাইমস অব ইন্ডিয়া
 ,"
প্রাকৃতিক উপায়ে কমান পেটের অতিরিক্ত চর্বি,"পেটের অতিরিক্ত চর্বি বা ফ্যাটি লিভার স্বাস্থ্যের জন্য মোটেও ভালো নয়। অতিরিক্ত চর্বির কারণে শরীরে বাসা বাধে বিভিন্ন রোগ। ,তবে পেটে অতিরিক্ত চর্বি জমতে থাকলেও এর প্রাথমিক লক্ষণগুলো আলাদা করে চেনার খুব একটা উপায় নেই। বেশিরভাগ ক্ষেত্রে আলট্রাসনোগ্রাম করাতে গিয়েই এ সমস্যা ধরা পড়ে। ,চিকিৎসকদের মতে, যকৃৎ বা লিভারে একটা নির্দিষ্ট মাত্রায় চর্বি থাকাটা স্বাভাবিক। তবে পেটে নির্দিষ্ট মাত্রার চেয়ে ৫-১০ শতাংশ বেশি হলেই তা ফ্যাটি লিভার।,ফ্যাটি লিভার দুই প্রকার। অ্যালকোহলিক ফ্যাটি লিভার ডিজিজ ও  নন-অ্যালকোহলিক ফ্যাটি লিভার ডিজিজ। ,মাত্রাতিরিক্ত মদ্যপানের কারণে যকৃৎ বা লিভারে যে অতিরিক্ত চর্বি জমা হয় তাকে অ্যালকোহলিক ফ্যাটি লিভার ডিজিজ বলা হয়। ,নন-অ্যালকোহলিক ফ্যাটি লিভার ডিজিজ কোনো ধরনের ওষুধ না খেলেও ভালো হয়ে যায়। তবে খাদ্যাভ্যাস বা জীবনযাত্রায় পরিবর্তন আনতে হবে। ,প্রাকৃতিক উপায়ে পেটের অতিরিক্ত চর্বি কমানোর উপায়-,মধু ও লেবুর রস,পেটের অতিরিক্ত চর্বি নিয়ন্ত্রণে আনা খুব কঠিন কাজ নয়। সকালে ঘুম থেকে উঠে খালি পেটে এক গ্লাস লেবু আর মধু মিশিয়ে খেয়ে নিন। এতে পেটের অতিরিক্ত চর্বি কমবে। ,লেবুতে রয়েছে প্রচুর পরিমাণে ভিটামিন সি। লেবুতে থাকা অ্যান্টিঅক্সিডেন্ট লিভারে এক ধরনের এনজাইম তৈরি করে, যা লিভারের চর্বি গলাতে সাহায্য করে। এক মাস নিয়ম করে লেবু ও মধুর মিশ্রণ খেলে উপকার পাবেন।,অ্যাপল সাইডার ভিনেগার  ,পেটের অতিরিক্ত চর্বি কমাতে অ্যাপল সাইডার ভিনেগার খুব ভালো কাজ করে। ,ভিনেগার লিভারের পাশে জমে থাকা চর্বি কমিয়ে ওজন নিয়ন্ত্রণে  সাহায্য করে। ,এক গ্লাস গরম পানিতে এক চামচ অ্যাপল সাইডার ভিনেগার মিশিয়ে নিন। এর সঙ্গে সামান্য মধু মেশাতে পারেন। দিনে দুবার এক গ্লাস খেতে পারেন। তবে সকালে খালি পেটে খাওয়াটাই বেশি উপকার। ,মাসখানেক নিয়ম মেনে এ মিশ্রণ সেবন করলে ফ্যাটি লিভারের সমস্যা নিয়ন্ত্রণে আসবে। তবে খাওয়ার আগে অবশ্যই চিকিৎসকের পরামর্শ নিন। , ,তথ্যসূত্র: জিনিউজ
 ,"
ইউরোপে ভ্রমণ করতে পারবেন যেসব দেশের নাগরিক," ,ইউরোপে জুলাই থেকে ১৪টি নিরাপদ রাষ্ট্রের নাগরিকরা প্রবেশ করতে পারবেন বলে ঘোষণা দিয়েছে ইউরোপীয় ইউনিয়ন। এ তালিকা থেকে বাদ পড়েছেন যুক্তরাষ্ট্র, ব্রাজিল আর চীনের নাগরিকরা।,
নিরাপদ দেশের তালিকায় রয়েছে- অস্ট্রেলিয়া, কানাডা, জাপান, মরক্কো ও দক্ষিণ কোরিয়া।,কূটনীতিকরা জানিয়েছেন, চীনের সরকার ইউরোপীয় পর্যটকদের ভ্রমণে নিষেধাজ্ঞা তুলে দিলেই কেবল চীনের নাগরিকরা ইউরোপে ভ্রমণ করতে পারবেন। ,নিরাপদ দেশের নতুন যে তালিকা করা হয়েছে, সেটিতে আরও পরিবর্তন আসতে পারে বলা হয়েছে।,তবে এখন পর্যন্ত এ তালিকায় আছে– আলজেরিয়া, অস্ট্রেলিয়া, কানাডা, জর্জিয়া, জাপান, মন্টেনিগ্রো, মরক্কো, নিউজিল্যান্ড, রুয়ান্ডা, সার্বিয়া, দক্ষিণ কোরিয়া, থাইল্যান্ড, তিউনিসিয়া ও উরুগুয়ে।,যুক্তরাজ্য এখন কয়েকটি ইউরোপীয় দেশের সঙ্গে 'এয়ার ব্রিজ' পদ্ধতি আয়োজনের চেষ্টা করছে। ব্রিটিশ নাগরিকরা ইউরোপের কোনো দেশে গেলে যাতে তাকে ১৪ দিন বাধ্যতামূলক কোয়ারেন্টিনে থাকতে না হয়।,আসন্ন গ্রীষ্মের ছুটিতে এই ব্যবস্থা করতে চাইছে যুক্তরাজ্য। কারণ ইউরোপের পর্যটন খাতের জন্য এই মৌসুমটি ব্যস্ততম। এ সময়ে লাখো মানুষ এ খাতে বিভিন্ন রকম কাজ করে।,ইইউয়ের এই নিরাপদ রাষ্ট্রের তালিকা এবং এর যোগ্যতা সম্পর্কে মঙ্গলবার পরের দিকে চূড়ান্ত সিদ্ধান্ত নেয়া হবে।,
তথ্যসূত্র: বিবিসি বাংলা,"
করোনাভাইরাস: বাড়িতে চিকিৎসা নিলে যেসব বিষয় খেয়াল রাখবেন ,"করোনাভাইরাসের উপসর্গ দেখা দিলে ও করোনা পজিটিভ হলে বাড়িতে বসেই চিকিৎসকের পরামর্শ অনুযায়ী চিকিৎসা নিতে পারেন। শুধু অবস্থা গুরুতর হলে ও শ্বাসকষ্টের তীব্র সমস্যা হলে হাসপাতালে যেতে হবে।,বাসায় চিকিৎসা নিয়েও এই ভাইরাস থেকে সুস্থ হওয়া সম্ভব। বাসায় অবস্থানকালে চিকিৎসা নেয়ার সময় কিছু বিষয় অবশ্যই খেয়াল রাখতে হবে। ,
নিজেকে আলাদা রুমে রাখুন,করোনা উপসর্গ দেখা দিলে তাৎক্ষণিকভাবে নিজেকে পরিবারের অন্য সদস্যদের থেকে বিচ্ছিন্ন বা আইসোলেট করুন। এতে করে অন্যদের সংক্রমণের আশঙ্কা কমবে। ,জ্বর আসলে কী করবেন,করোনাভাইরাসে আক্রান্ত হলে সাধারণত জ্বর ও সর্দি-কাশির উপসর্গ দেখা দেয়। এ ক্ষেত্রে চিকিৎসকের পরামর্শ মেনে চলুন। ,কফ না থাকলে ,কফ জমলে বসার সময় পিঠে ভর দিয়ে হেলান দিয়ে না বাসাই ভালো। মেরুদণ্ড সোজা করে বসুন। এতে কফ কিছুটা হালকা হয়ে যাবে। ,ব্রিটেনের ন্যাশনাল হেলথ সার্ভিসের ওয়েবসাইটে এ তথ্য দেয়া হয়েছে। সেখানে আরও বলা হয়েছে, কফ হালকা করার জন্য এক চামচ মধু খেতে পারেন। এতে উপকার পাবেন।,টেস্ট সেন্টারের ফোন নম্বর রাখুন,করোনা পরীক্ষার জন্য নিকটস্থ টেস্ট সেন্টার কোথায় আছে তা খোঁজ রাখুন। এখন কয়েকটি বেসরকারি প্রতিষ্ঠান বাসায় গিয়ে নমুনা সংগ্রহ করছে। তাদের ফোন নম্বর সংগ্রহ করুন। ,অক্সিজেন ভাড়া নিতে পারেন,শ্বাসকষ্ট হলে যদি রোগীকে হাসপাতালে ভর্তি করাতে না পারেন, তবে চিকিৎসকের পরামর্শ অনুযায়ী বাসায় অক্সিজেন নিতে পারেন।,জেনে নিন টেলিমেডিসিন ,করোনা সংক্রমণের এ সময়ে বেশিরভাগ চিকিৎসক রোগীদের সরাসরি দেখছেন না। অধিকাংশ ডাক্তারের চেম্বারও বন্ধ। তাই ডাক্তারকে ফোন করে এবং ভিডিও কনফারেন্সের মাধ্যমে চিকিৎসাসেবা দিচ্ছেন।, ,তথ্যসূত্র: বিবিসি বাংলা
 ,"
শিশুর রোগ প্রতিরোধ ক্ষমতা বাড়াতে রোজ খাওয়ান ৭ খাবার,"করোনাভাইরাসের সংক্রমণ রোধে বড়দের পাশাপাশি শিশুদেরও রোগ প্রতিরোধ ক্ষমতা বাড়ানো প্রয়োজন। ,রোগ প্রতিরোধ ক্ষমতা বাড়ানোর অন্যতম উপায় হলো– সুষম খাবার খাওয়া। ,প্রাপ্তবয়স্কদের তুলনায় শিশুদের স্বাস্থ্যকর ও ফিট থাকার জন্য একটি ভালো ডায়েটের প্রয়োজন। এমন কিছু খাবার রয়েছে, যা শিশুদের রোগ প্রতিরোধ ক্ষমতা বাড়াতে খুবই কার্যকর। ,প্রত্যেক বাবা-মায়েরই উচিত তাদের শিশুদের বেশি করে ফল ও শাকসবজি খাওয়ানো, যা ভিটামিন, খনিজ এবং অ্যান্টিঅক্সিডেন্ট সমৃদ্ধ। ,আসুন জেনে নিই শিশুদের খাবার তালিকায় যেসব খাবার রাখবেন-,মাতৃদুগ্ধ ,ছোট শিশুদের প্রয়োজনীয় উপাদান হলো মাতৃদুগ্ধ। মায়ের স্তন্যপান থেকেই তারা প্রয়োজনীয় পুষ্টি পেয়ে থাকে। এ ছাড়া সিদ্ধ শাকসবজি, মাছও খাওয়াতে পারেন। ,হলুদ ,হলুদে রয়েছে অ্যান্টি-ইনফ্ল্যামেটরি, অ্যান্টিসেপটিক ও অ্যান্টিব্যাকটেরিয়াল বৈশিষ্ট্য, যা রোগ প্রতিরোধ ক্ষমতা বাড়ায়। রাতে ঘুমানোর আগে শিশুদের দুধের সঙ্গে হলুদ মিশিয়ে খাওয়ান। আর সকালে হাফ চা চামচ মধুর সঙ্গে অল্প একটু কাঁচাহলুদের টুকরোও খাওয়াতে পারেন।,
দই ,দই গ্যাস্ট্রোইনটেস্টিনাল অসুস্থতা প্রতিরোধে সহায়ক। দই প্রোবায়োটিক পূর্ণ, যা দেহের খারাপ ব্যাকটেরিয়াগুলোকে ধ্বংস করে। শিশুদের রোগ প্রতিরোধ ক্ষমতা বাড়াতে রোজ খাবারের পর দই খাওয়ান।,
ডিম , ,ডিমে রয়েছে প্রচুর পরিমাণে ভিটামিন, মিনারেলস ও প্রোটিন, যা শরীরকে সুস্থ রাখে এবং রোগ প্রতিরোধ ক্ষমতা বাড়ায়। শিশুর সকালের নাস্তায় প্রতিদিন সিদ্ধ ডিম খাওয়ান।,সবুজ শাকসবজি ,শিশুরা অনেক সময় সবুজ শাকসবজি খেতে চায় না। শিশুর ইমিউন সিস্টেমকে শক্তিশালী করতে প্রতিদিন খাবার তালিকায় রাখুন শাকসবজি। ,স্যালমন মাছ,স্যালমন মাছ শিশুদের রোগ প্রতিরোধ ক্ষমতা বাড়াতে খুবই কার্যকর। স্যালমন ওমেগা ৩ ফ্যাটি অ্যাসিড সমৃদ্ধ, যা মস্তিষ্কের বিকাশ ও দৃষ্টিশক্তি বৃদ্ধিতেও সাহায্য করে।,ফলমূল,সুস্থ ও ফিট থাকতে প্রতিদিন ফল খাওয়া প্রয়োজন। তাই নিজে ফল খাওয়ার পাশাপাশি আপনার শিশুকে আপেল, কমলালেবু, তরমুজ, আঙুর, ডালিমসহ বিভিন্ন ধরনের ফল খাওয়াতে পারেন। ,তথ্যসূত্র: বোল্ডস্কাই,"
এ সময় হিটস্ট্রোকের লক্ষণ দেখা দিলে কী করবেন,"একে তো করোনা তার ওপর বর্ষা মৌসুমের মাঝামাঝি এসে অসহনীয় গরম পড়েছে রাজধানীসহ সারা দেশে। এই গরমে হিটস্ট্রোক বা দাবদাহে আক্রান্ত হওয়ার ব্যাপক ঝুঁকি রয়েছে।,প্রচণ্ড গরমে যখন শরীরের তাপ নিয়ন্ত্রণ ক্ষমতা নষ্ট হয়ে যায়, মস্তিষ্কের হাইপোথ্যালামাসের তাপমাত্রা নিয়ন্ত্রণে মস্তিষ্কের সংবেদনশীল অংশ তার কার্যক্ষমতা হারায়, দেহের তাপমাত্রা ১০৪ ডিগ্রি ফারেনহাইট ছাড়িয়ে যায় তখন হঠাৎ করে হিটস্ট্রোকে আক্রান্ত হতে পারেন।, যে কোনো বয়সেই হিটস্ট্রোক হতে পারে। এই গরমে সুস্থ থাকতে নিয়মিত দিনে দুবার গোসল করা, প্রচুর টাটকা শাকসবজি ও দেশি ফল খাদ্যতালিকায় রাখুন। ,
হিটস্ট্রোকের লক্ষণ,১. শরীর প্রচণ্ড ঘামতে শুরু করে আবার হঠাৎ করে ঘাম বন্ধ হয়ে যেতে পারে। ,
২. হিটস্ট্রোক হলে নিঃশ্বাস দ্রুত হয়। এ সময় নাড়ির অস্বাভাবিক স্পন্দন হঠাৎ ক্ষীণ ও দ্রুত হয়।,৩.  রক্তচাপ কমে যাওয়া, প্রস্রাবের পরিমাণ কমে যাওয়া, হাত-পা কাঁপা ও শরীরে খিঁচুনি হতে পারে। ,৪. মাথা ঝিমঝিম করা ও তীব্র মাথাব্যথা হতে পারে। ,স্ট্রোকের লক্ষণ দেখা দিলে যা করবেন-,১. হিটস্ট্রোকের লক্ষণ দেখা দিলে ঠাণ্ডা বরফ পানি দিয়ে শরীর মুছে দিন।,২. আক্রান্ত ব্যক্তিকে ঠাণ্ডা পরিবেশে রাখুন এবং শরীরের কাপড় যথাসম্ভব খুলে নিন।,৩. ঠাণ্ডা পানি, ফলের শরবত অথবা স্যালাইন পান করতে দিন।
 
৪. হিটস্ট্রোক হয়ে যদি জ্ঞান হারিয়ে যায়, তবে স্থানীয় হাসপাতালে নিতে হবে।,
তথ্যসূত্র: আন্দবাজার পত্রিকা,"
ঘরেই তৈরি করুন সুস্বাদু পনির,"পনির অনেকের পছন্দের খাবার। তবে বেশিরভাগ সময় পনির রেস্টুরেন্ট থেকে কিনে খাওয়া হয়ে থাকে। ,তবে আপনি চাইলে মাত্র দুটো উপকরণ দিয়ে ঘরেই তৈরি করতে পারেন পনির। ,আসুন জেনে নিই কীভাবে তৈরি করবেন-,উপকরণ,দুধ ১ লিটার, ভিনেগার অথবা লেবুর রস ২ টেবিল চামচ,প্রণালি,মাঝারি আঁচে দুধ জ্বাল দিয়ে ঘন করুন। জ্বাল সামান্য কমিয়ে দুধের সঙ্গে ভিনেগার অথবা লেবুর রস মেশান।
 
এবার জমাট বেঁধে যাওয়া শুরু করলে নামিয়ে ছেঁকে একটি পাতলা সুতি কাপড়ে বেঁধে রেখে দিন এক থেকে দুই ঘণ্টা।
 
এর পর ১২ ঘণ্টা ফ্রিজে রেখে খেতে পারেন মজাদার পনির।  ,"
কালোজামের ঔষধিগুণ,"গ্রীষ্মকালের ফল হচ্ছে জাম। বছরের এই সময়ে মাত্র কয়েক দিনই কিন্তু জাম পাওয়া যায়। কালচে বেগুনি রঙের এই ফল খেতেও যেমন সুস্বাদু, তেমনই পুষ্টিগুণেও সেরা। ,কালোজাম আমরা খেলেও এর পুষ্টিগুণের কথা অনেকের জানা নেই।  আসুন জেনে নিই কালোজামের পুষ্টিগুণ-,১. কালোজামে রয়েছে আয়রন, ক্যালসিয়াম, পটাসিয়াম এবং ভিটামিন সি, যা রক্তশূন্যতা ও হাড়ক্ষয় রোগ দূর করে এবং শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়ায়। ,২. দাঁত ও মাড়ি শক্ত ও মজবুত করে এবং মুখের দুর্গন্ধ দূর করে। এ ছাড়া মুখের বিভিন্ন ইনফেকশন কমাতে সাহায্য করে। ,৩.  ঠাণ্ডা ও অ্যালার্জির সমস্যা দূর করে এবং হজমশক্তি বাড়ায় এই ফল। ,৪. হৃদরোগ ও ডায়াবেটিসের ঝুঁকি কমায় এবং কোলেস্টেরল ও হাইপারটেনশন নিয়ন্ত্রণ করে। জাম ও জামের বীজ ডায়াবেটিস হলে রক্তের সুগার নিয়ন্ত্রণে করে। 
  ,৫. জামে থাকা পলিফেনল উপাদান ক্যান্সার প্রতিরোধ ও হৃদরোগের ঝুঁকি কমায়।,৬.  ডায়ারিয়া হলে জামের রস খেলে উপকার পাওয়া যায়। 
নিয়মিত জামের রস খেলে মূত্রথলিও ভালো থাকে।,৭. জামে ক্যালরির পরিমাণ খুব কম থাকায় ওজন কমাতে সাহায্য করে।,৮. জাম মস্তিষ্কের কার্যকারিতা, রক্তশূন্যতা ও অ্যাজমা সমস্যা প্রতিরোধ করে।, ,তথ্যসূত্র : এনডিটিভি
 ,"
৩৮তম বিসিএসের চূড়ান্ত ফল ঘোষণা হতে পারে বিকালে ,"৩৮তম বিসিএসের চূড়ান্ত ফলের অপেক্ষায় থাকা চাকরিপ্রার্থীদের প্রতীক্ষার পালা শেষ হতে যাচ্ছে। ইতিমধ্যে পরীক্ষার ফল তৈরির সব কাজ সম্পন্ন হয়েছে। মঙ্গলবার সরকারি কর্মকমিশনের (বিপিএসসি) জরুরি সভা ডাকা হয়েছে। সভায় অনুমোদন হলে বিকালে চূড়ান্ত ফল প্রকাশ করা হবে। ,বিষয়টি নিশ্চিত করেছেন পিএসসির জনসংযোগ কর্মকর্তা ইসরাত শারমিন। তিনি মঙ্গলবার সকালে গণমাধ্যমকে বলেন, আজ ৩৮তম বিসিএসের চূড়ান্ত ফল প্রকাশ করার চেষ্টা চলছে। এ জন্য বিকাল ৩টায় পিএসসি সিন্ডিকেট সভা ডাকা হয়েছে। সভায় চেয়ারম্যান স্যারের সভাপতিত্বে পিএসসির সদস্যরা এ সভায় উপস্থিত থাকবেন।
 
তিনি বলেন, সভায় ৩৮তম বিসিএসের পরীক্ষার চূড়ান্ত ফল প্রকাশের প্রস্তাব তোলা হবে। প্রস্তাব অনুমোদন হলে বিকালের মধ্যে এ ফল প্রকাশ করা হবে। প্রার্থীরা তাদের ফল পিএসএসির ওয়েবসাইট ও মোবাইল ফোনে এসএমএসের মাধ্যমে জানতে পারবেন।,গত ২৯ জুলাই থেকে ৩৮তম বিসিএসের মৌখিক পরীক্ষা শুরু হয়। গত ৯ ফেব্রুয়ারি পরীক্ষা শেষ হয়েছে। গত ১ জুলাই ৩৮তম বিসিএসের লিখিত পরীক্ষার ফল প্রকাশ করে পিএসসি। এতে পাস করেন ৯ হাজার ৮৬২ জন। লিখিত পরীক্ষায় অংশ নেন ১৪ হাজার ৫৪৬ প্রার্থী।,৩৮তম বিসিএসের মাধ্যমে ২ হাজার ২৪ ক্যাডার কর্মকর্তা নিয়োগ দেয়ার কথা ছিল। তবে আরও ১৩৬ জন বেশি কর্মকর্তা নিয়োগের সিদ্ধান্ত হয় পরে। এতে করে এবার সব মিলিয়ে ২ হাজার ১৬০ জন নিয়োগ পাচ্ছেন।,৩৮তম বিসিএসের লিখিত পরীক্ষা শেষ হয় গত বছরের ১৩ আগস্ট। ২০১৭ সালের ২৯ ডিসেম্বর প্রিলিমিনারি পরীক্ষা অনুষ্ঠিত হয়। প্রিলিমিনারিতে ৩ লাখ ৮৯ হাজার ৪৬৮ প্রার্থী আবেদন করেন।
 ,"
শরীরে শক্তি জোগাবে ৫ খাবার,"বাইরে প্রচণ্ড গরম। ঘরে-বাইরে সমানতালে কাজ করে শরীরে আসে ক্লান্তি। শরীরের ক্লান্তি দূর করতে পানি ও খাবারের বিকল্প নেই। ,
এখন অতিরিক্ত গরমের কারণে শরীর সহজে ক্লান্ত হয়ে যায়। এনার্জি লেভেল কমে আসে, দুর্বল লাগে।
এ সময় খেতে পারেন ৫ ধরনের খাবার-, কী খাবেন-
১. খুব দ্রুত এনার্জি বাড়াতে খেতে পারেন একটি পাকা কলা। সহজলভ্য ও সস্তা এই ফলে রয়েছে কার্বোহাইড্রেট, পটাশিয়াম আর ভিটামিন 'বি' সিক্সে । ,২. ভাত খেতে চাইলে খান লাল চালের ভাত। এই চালের রয়েছে প্রচুর পুষ্টি। লাল চালে রয়েছে ফাইবার, প্রোটিন আর খনিজ, যা খুব তাড়াতাড়ি শরীরে প্রচুর এনার্জি এনে দেবে। ,৩. খেতে পারেন আপেল। প্রতিদিন একটি মাঝারি আকারের আপেল খেলে ক্লান্তি দূর হবে। অ্যান্টিঅক্সিড্যান্ট সমৃদ্ধ আপেল থেকে ফাইবার আর প্রাকৃতিক সুগার পাই। যার জন্য এনার্জিটা দ্রুত ফিরে আসে। ,৪. এনার্জি বাড়াতে ওমেগা থ্রি, ওমেগা সিক্স ফ্যাটি অ্যাসিড আর অ্যান্টিঅক্সিড্যান্ট সমৃদ্ধ কাজুবাদাম, আখরোট আর আমন্ড বা যে কোনো বাদাম খেতে পারেন। এক মুঠো পরিমাণ বাদাম প্রাণশক্তিতে ভরপুর। নিয়মিত বাদাম খান।,৫. গরমে ঘামের সঙ্গে শরীরের প্রচুর পানি বের হয়ে যায়। এ সময় শরীরের চাহিদামাফিক পানি পান করতে হবে। এ ছাড়া লেবু ও দেশি ফলের শরবত পান করতে পারেন।  
 ,"
রেড টির স্বাস্থ্য উপকারিতা ,"বেশিরভাগ মানুষ দুধ চা ও কফি খেতে বেশি পছন্দ করেন। তবে লাল রঙের চায়ের গুণাগুণ অনেকেই জানেন না। এই লাল চায়ের রয়েছে অনেক স্বাস্থ্য উপকারিতা।
 
'রুইবস চা' হলো একটি লাল ভেষজ চা, যা আফ্রিকান রেড টি হিসেবে পরিচিত। অন্যান্য চায়ের তুলনায় এর স্বাস্থ্য উপকারিতা  কয়েকগুণ বেশি।,অনেকেই গ্রিন বা ব্ল্যাক টির বিকল্প হিসেবে রেড টি পান করে থাকেন। ,গ্রিন টি বা ব্ল্যাক টির তুলনায় আফ্রিকান রেড টি ক্যাফেইন মুক্ত। অন্যান্য চায়ে ক্যাফেইন অতিরিক্ত থাকে বলে হৃৎপিণ্ডের সমস্যা, ঘুম এবং মাথাব্যথার সমস্যা দেখা দেয়। তবে আফ্রিকান রেড টিতে এটি না থাকার ফলে এই ধরনের সমস্যা থেকে মুক্তি পাওয়া যায়। এই চা গর্ভবতী নারী ও শিশুদের জন্য উপকারী।,রেড টির স্বাস্থ্য উপকারিতা–,১. এতে প্রচুর পরিমাণে অ্যান্টিঅক্সিডেন্ট, যা হার্টের জন্য স্বাস্থ্যকর একটি উপাদান। পাশাপাশি এটি কার্ডিওভাসকুলার সিস্টেমকে ঠিক রাখতেও সাহায্য করে। ,২. ক্যান্সারের ঝুঁকি কমায় রেড টি। অ্যান্টিঅক্সিডেন্ট থাকে, যা ফ্রি রেডিক্যালের বিরুদ্ধে লড়াই করে ক্যান্সার কোষগুলোকে মেরে ফেলে এবং স্বাস্থ্যকর কোষগুলোকে রক্ষা করতে সাহায্য করে। ,৩. এই চা ট্যানিন মুক্ত, যা হজম ক্ষমতাকে বৃদ্ধি করতে সাহায্য করে। রেড চা ডায়রিয়া ও গ্যাস্ট্রিকের সমস্যাও প্রতিরোধ করে। ,৪. রোগ প্রতিরোধ ক্ষমতা বাড়ায় রেড টি। এই চায়ের পুষ্টি উপাদান দেহের রোগের বিরুদ্ধে লড়াই করতে সাহায্য করে। ,৫. গবেষণায় দেখা গেছে যে, এই চায়ে বিভিন্ন ধরনের পলিফেনল রয়েছে, যা অস্টিওস্টের কার্যকলাপকে উন্নত করে। ক্যালসিয়াম ও ম্যাঙ্গানিজ থাকায় এটি হাড়ের বিকাশের জন্য অত্যন্ত কার্যকরী।,তথ্যসূত্র বোল্ডস্কাই
 ,"
ঘরেই তৈরি করুন চটপটির মসলা,"চটপটির মসলা তৈরি করতে পারেন ঘরেই। ঘরে বানানো এই মসলা ছয় মাস পর্যন্ত সংরক্ষণ করে খেতে পারবেন।,যেভাবে তৈরি করবেন-,উপকরণ
 ,শুকনা মরিচ ৮টি, আস্ত জিরা ২ টেবিল চামচ, পাঁচফোড়ন ২ টেবিল চামচ, ধনিয়া ২ টেবিল চামচ, রাঁধুনি  ১/৪ চা চামচ, লবঙ্গ ৮-৯টি, কালো গোলমরিচ আধা চা চামচ ও বিট লবণ ২ টেবিল চামচ।,প্রণালি,শুকনা মরিচ প্যানে ঢেলে গায়ে কালচে দাগ পড়লেই উঠিয়ে নিন। এবার প্যানে ধনিয়া ঢেলে ভেজে বাদামী হলে উঠিয়ে নিন। ,এর পর পাঁচফোড়ন, জিরা, রাঁধুনি, গোলমরিচ ও লবঙ্গ নিয়ে মসলা পুরোপুরি ঠাণ্ডা হলে বিট লবণ মিশিয়ে ব্লেন্ড করে মিহি করে নিন। ,কাচের শুকনা বয়ামে মসলা রেখে মুখবন্ধ করে ফ্রিজে রেখে দিন। ছয় মাস পর্যন্ত খেতে পারবেন।   
 ,"
যেভাবে কলা সংরক্ষণ করলে দীর্ঘদিন ভালো থাকবে,"সারাবছরই কলা বাজারে পাওয়া যায়। পটাসিয়াম, ফাইবার ও অনেক ধরনের ভিটামিনসমৃদ্ধ ফল কলা। তবে কলা দ্রুত পচে যাওয়ার কারণে বেশি দিন সংরক্ষণ করা যায় না।
 
এ ছাড়া কলা অতিরিক্ত পচে গেলে খাওয়া যায় না। তবে আপনি চাইলে দুই থেকে তিন মাস পর্যন্ত ডিপ ফ্রিজে সংরক্ষণ করতে পারেন কলা। ,শক্ত থাকা কলা ফ্রিজে রাখবেন না। কলা পাকার পর যখন খোসায় বাদামি রঙ দেখা যায়, তখনই ফ্রিজে রাখতে পারেন।
 
যেভাবে সংরক্ষণ করতে পারেন-,১. আস্ত কলা খোসা ছাড়িয়ে জিপলক ব্যাগে সংরক্ষণ করুন। ব্যাগের ভেতরে যেন বাতাস না থাকে।,২. কলা দুই ইঞ্চি পুরু স্লাইস করে বেকিং পেপারের ওপর ফাঁকা ফাঁকা করে রাখুন। দুই ঘণ্টা ফ্রিজারে রেখে বের করুন। স্লাইসগুলো শক্ত হয়ে গেলে মুখবন্ধ বাটিতে আবারও রেখে দিন ফ্রিজারে।,৩. পাকা কলা চামচ দিয়ে চটকে জিপলক ব্যাগে রাখুন ফ্রিজারে। ,"
